total_return,annual_return,max_drawdown,sharpe,trading_days,n_trades,trades_per_day,days_with_trade,coverage,win_rate,t_pnl,t_return,t_annual,gross_edge,net_edge,buyhold_annual,date_range,base_value,cash_value,base_pct,signal,thr,vol_thr,take_profit,stop_loss,max_trades,hold_max,reverse
-0.6212,-0.6257,-0.6706,-0.981,241,201,0.83,201,0.834,0.4726,-30734.16,-0.1537,-0.1554,0.000448,-0.002052,0.0431,"['2025-09-08', '2026-09-04']",60000,140000.0,0.3,corr,0.2,2.0,0.006,0.008,2,30,True
-0.5098,-0.5141,-0.5599,-0.848,241,63,0.26,63,0.2614,0.4603,-7429.78,-0.0371,-0.0376,0.00093,-0.00157,0.0431,"['2025-09-08', '2026-09-04']",60000,140000.0,0.3,corr,0.2,2.0,0.006,0.008,2,60,False
-0.6324,-0.6369,-0.6794,-0.994,241,195,0.81,195,0.8091,0.4872,-32975.66,-0.1649,-0.1667,0.000233,-0.002267,0.0431,"['2025-09-08', '2026-09-04']",60000,140000.0,0.3,corr,0.2,2.0,0.006,0.008,2,60,True
-0.1547,-0.1565,-0.3001,-0.673,241,207,0.86,207,0.8589,0.3865,-39447.77,-0.1972,-0.1994,-6.6e-05,-0.002566,0.0431,"['2025-09-08', '2026-09-04']",60000,140000.0,0.3,corr,0.2,2.0,0.006,0.012,1,30,False
-0.1453,-0.147,-0.3127,-0.662,241,207,0.86,207,0.8589,0.4638,-37569.2,-0.1878,-0.1899,0.00015,-0.00235,0.0431,"['2025-09-08', '2026-09-04']",60000,140000.0,0.3,corr,0.2,2.0,0.006,0.012,1,30,True
-0.1398,-0.1414,-0.2935,-0.605,241,200,0.83,200,0.8299,0.485,-36474.19,-0.1824,-0.1844,5e-05,-0.00245,0.0431,"['2025-09-08', '2026-09-04']",60000,140000.0,0.3,corr,0.2,2.0,0.006,0.012,1,60,False
-0.1802,-0.1822,-0.3351,-0.802,241,200,0.83,200,0.8299,0.485,-44550.38,-0.2228,-0.2252,-0.000366,-0.002866,0.0431,"['2025-09-08', '2026-09-04']",60000,140000.0,0.3,corr,0.2,2.0,0.006,0.012,1,60,True
-0.5431,-0.5476,-0.5921,-0.858,241,71,0.29,71,0.2946,0.3944,-11484.2,-0.0574,-0.0581,0.000199,-0.002301,0.0431,"['2025-09-08', '2026-09-04']",60000,140000.0,0.3,corr,0.2,2.0,0.006,0.012,2,30,False
-0.6254,-0.63,-0.6736,-0.981,241,201,0.83,201,0.834,0.4826,-31587.73,-0.1579,-0.1597,0.000463,-0.002037,0.0431,"['2025-09-08', '2026-09-04']",60000,140000.0,0.3,corr,0.2,2.0,0.006,0.012,2,30,True
-0.5113,-0.5156,-0.5583,-0.846,241,64,0.27,64,0.2656,0.4844,-8184.5,-0.0409,-0.0414,0.000845,-0.001655,0.0431,"['2025-09-08', '2026-09-04']",60000,140000.0,0.3,corr,0.2,2.0,0.006,0.012,2,60,False
-0.6611,-0.6656,-0.7088,-1.007,241,191,0.79,191,0.7925,0.5079,-37858.99,-0.1893,-0.1914,-5.6e-05,-0.002556,0.0431,"['2025-09-08', '2026-09-04']",60000,140000.0,0.3,corr,0.2,2.0,0.006,0.012,2,60,True
-0.1675,-0.1694,-0.3012,-0.734,241,207,0.86,207,0.8589,0.3285,-42000.37,-0.21,-0.2123,-0.000215,-0.002715,0.0431,"['2025-09-08', '2026-09-04']",60000,140000.0,0.3,corr,0.2,2.0,0.01,0.008,1,30,False
-0.1217,-0.1231,-0.3058,-0.566,241,207,0.86,207,0.8589,0.401,-32848.11,-0.1642,-0.1661,0.000389,-0.002111,0.0431,"['2025-09-08', '2026-09-04']",60000,140000.0,0.3,corr,0.2,2.0,0.01,0.008,1,30,True
-0.1225,-0.1239,-0.2817,-0.547,241,200,0.83,200,0.8299,0.385,-33009.69,-0.165,-0.1669,0.000277,-0.002223,0.0431,"['2025-09-08', '2026-09-04']",60000,140000.0,0.3,corr,0.2,2.0,0.01,0.008,1,60,False
-0.1259,-0.1273,-0.305,-0.585,241,200,0.83,200,0.8299,0.395,-33683.73,-0.1684,-0.1703,0.00026,-0.00224,0.0431,"['2025-09-08', '2026-09-04']",60000,140000.0,0.3,corr,0.2,2.0,0.01,0.008,1,60,True
-0.5318,-0.5362,-0.5856,-0.837,241,71,0.29,71,0.2946,0.3803,-9207.58,-0.046,-0.0466,0.000607,-0.001893,0.0431,"['2025-09-08', '2026-09-04']",60000,140000.0,0.3,corr,0.2,2.0,0.01,0.008,2,30,False
-0.6061,-0.6106,-0.6544,-0.968,241,201,0.83,201,0.834,0.4129,-27718.07,-0.1386,-0.1402,0.000658,-0.001842,0.0431,"['2025-09-08', '2026-09-04']",60000,140000.0,0.3,corr,0.2,2.0,0.01,0.008,2,30,True
-0.5004,-0.5047,-0.5604,-0.83,241,63,0.26,63,0.2614,0.4286,-5551.5,-0.0278,-0.0281,0.001332,-0.001168,0.0431,"['2025-09-08', '2026-09-04']",60000,140000.0,0.3,corr,0.2,2.0,0.01,0.008,2,60,False
-0.6079,-0.6125,-0.6545,-0.968,241,195,0.81,195,0.8091,0.4103,-28081.01,-0.1404,-0.142,0.000561,-0.001939,0.0431,"['2025-09-08', '2026-09-04']",60000,140000.0,0.3,corr,0.2,2.0,0.01,0.008,2,60,True
-0.1638,-0.1656,-0.297,-0.716,241,207,0.86,207,0.8589,0.3333,-41261.47,-0.2063,-0.2086,-0.000154,-0.002654,0.0431,"['2025-09-08', '2026-09-04']",60000,140000.0,0.3,corr,0.2,2.0,0.01,0.012,1,30,False
-0.1268,-0.1283,-0.3064,-0.583,241,207,0.86,207,0.8589,0.4106,-33871.96,-0.1694,-0.1713,0.000393,-0.002107,0.0431,"['2025-09-08', '2026-09-04']",60000,140000.0,0.3,corr,0.2,2.0,0.01,0.012,1,30,True
-0.1302,-0.1317,-0.2785,-0.571,241,200,0.83,200,0.8299,0.4,-34540.57,-0.1727,-0.1747,0.000223,-0.002277,0.0431,"['2025-09-08', '2026-09-04']",60000,140000.0,0.3,corr,0.2,2.0,0.01,0.012,1,60,False
-0.1586,-0.1604,-0.3242,-0.713,241,200,0.83,200,0.8299,0.41,-40225.91,-0.2011,-0.2034,-6.9e-05,-0.002569,0.0431,"['2025-09-08', '2026-09-04']",60000,140000.0,0.3,corr,0.2,2.0,0.01,0.012,1,60,True
-0.5298,-0.5342,-0.5817,-0.837,241,71,0.29,71,0.2946,0.3803,-8809.25,-0.044,-0.0446,0.000684,-0.001816,0.0431,"['2025-09-08', '2026-09-04']",60000,140000.0,0.3,corr,0.2,2.0,0.01,0.012,2,30,False
-0.6104,-0.6149,-0.6573,-0.968,241,201,0.83,201,0.834,0.4229,-28571.64,-0.1429,-0.1445,0.000673,-0.001827,0.0431,"['2025-09-08', '2026-09-04']",60000,140000.0,0.3,corr,0.2,2.0,0.01,0.012,2,30,True
-0.4939,-0.4982,-0.5561,-0.821,241,64,0.27,64,0.2656,0.4688,-4712.89,-0.0236,-0.0239,0.001624,-0.000876,0.0431,"['2025-09-08', '2026-09-04']",60000,140000.0,0.3,corr,0.2,2.0,0.01,0.012,2,60,False
-0.6381,-0.6426,-0.6828,-0.988,241,195,0.81,195,0.8091,0.4256,-34112.9,-0.1706,-0.1725,0.000261,-0.002239,0.0431,"['2025-09-08', '2026-09-04']",60000,140000.0,0.3,corr,0.2,2.0,0.01,0.012,2,60,True
-0.1802,-0.1823,-0.3042,-0.782,241,207,0.86,207,0.8589,0.3092,-44555.4,-0.2228,-0.2252,-0.000375,-0.002875,0.0431,"['2025-09-08', '2026-09-04']",60000,140000.0,0.3,corr,0.2,2.0,0.015,0.008,1,30,False
-0.1265,-0.128,-0.3166,-0.587,241,207,0.86,207,0.8589,0.3768,-33814.21,-0.1691,-0.171,0.000313,-0.002187,0.0431,"['2025-09-08', '2026-09-04']",60000,140000.0,0.3,corr,0.2,2.0,0.015,0.008,1,30,True
-0.1143,-0.1156,-0.2719,-0.506,241,200,0.83,200,0.8299,0.36,-31361.3,-0.1568,-0.1586,0.000377,-0.002123,0.0431,"['2025-09-08', '2026-09-04']",60000,140000.0,0.3,corr,0.2,2.0,0.015,0.008,1,60,False
-0.1219,-0.1233,-0.3149,-0.571,241,200,0.83,200,0.8299,0.36,-32886.78,-0.1644,-0.1663,0.000267,-0.002233,0.0431,"['2025-09-08', '2026-09-04']",60000,140000.0,0.3,corr,0.2,2.0,0.015,0.008,1,60,True
-0.5281,-0.5324,-0.5847,-0.834,241,71,0.29,71,0.2946,0.3662,-8467.82,-0.0423,-0.0429,0.000669,-0.001831,0.0431,"['2025-09-08', '2026-09-04']",60000,140000.0,0.3,corr,0.2,2.0,0.015,0.008,2,30,False
-0.6089,-0.6135,-0.657,-0.972,241,201,0.83,201,0.834,0.393,-28287.11,-0.1414,-0.1431,0.000606,-0.001894,0.0431,"['2025-09-08', '2026-09-04']",60000,140000.0,0.3,corr,0.2,2.0,0.015,0.008,2,30,True
-0.5027,-0.507,-0.5604,-0.837,241,63,0.26,63,0.2614,0.381,-6006.74,-0.03,-0.0304,0.001166,-0.001334,0.0431,"['2025-09-08', '2026-09-04']",60000,140000.0,0.3,corr,0.2,2.0,0.015,0.008,2,60,False
-0.6039,-0.6085,-0.6492,-0.967,241,195,0.81,195,0.8091,0.3744,-27284.35,-0.1364,-0.138,0.00057,-0.00193,0.0431,"['2025-09-08', '2026-09-04']",60000,140000.0,0.3,corr,0.2,2.0,0.015,0.008,2,60,True
-0.1765,-0.1785,-0.2999,-0.765,241,207,0.86,207,0.8589,0.314,-43816.49,-0.2191,-0.2215,-0.000315,-0.002815,0.0431,"['2025-09-08', '2026-09-04']",60000,140000.0,0.3,corr,0.2,2.0,0.015,0.012,1,30,False
-0.1316,-0.1332,-0.3173,-0.604,241,207,0.86,207,0.8589,0.3865,-34838.06,-0.1742,-0.1762,0.000317,-0.002183,0.0431,"['2025-09-08', '2026-09-04']",60000,140000.0,0.3,corr,0.2,2.0,0.015,0.012,1,30,True
-0.1171,-0.1185,-0.2682,-0.513,241,200,0.83,200,0.8299,0.38,-31927.22,-0.1596,-0.1615,0.000354,-0.002146,0.0431,"['2025-09-08', '2026-09-04']",60000,140000.0,0.3,corr,0.2,2.0,0.015,0.012,1,60,False
-0.1532,-0.1549,-0.3317,-0.695,241,200,0.83,200,0.8299,0.375,-39144.16,-0.1957,-0.1979,-3.7e-05,-0.002537,0.0431,"['2025-09-08', '2026-09-04']",60000,140000.0,0.3,corr,0.2,2.0,0.015,0.012,1,60,True
-0.5261,-0.5304,-0.5809,-0.834,241,71,0.29,71,0.2946,0.3662,-8069.49,-0.0403,-0.0408,0.000746,-0.001754,0.0431,"['2025-09-08', '2026-09-04']",60000,140000.0,0.3,corr,0.2,2.0,0.015,0.012,2,30,False
-0.6132,-0.6178,-0.6599,-0.972,241,201,0.83,201,0.834,0.403,-29140.68,-0.1457,-0.1474,0.000621,-0.001879,0.0431,"['2025-09-08', '2026-09-04']",60000,140000.0,0.3,corr,0.2,2.0,0.015,0.012,2,30,True
-0.4965,-0.5008,-0.5561,-0.829,241,64,0.27,64,0.2656,0.4219,-5225.03,-0.0261,-0.0264,0.00145,-0.00105,0.0431,"['2025-09-08', '2026-09-04']",60000,140000.0,0.3,corr,0.2,2.0,0.015,0.012,2,60,False
-0.6321,-0.6366,-0.6769,-0.986,241,195,0.81,195,0.8091,0.3897,-32917.91,-0.1646,-0.1665,0.000303,-0.002197,0.0431,"['2025-09-08', '2026-09-04']",60000,140000.0,0.3,corr,0.2,2.0,0.015,0.012,2,60,True
-0.1818,-0.1838,-0.329,-0.761,241,223,0.93,223,0.9253,0.4439,-44863.72,-0.2243,-0.2268,-0.000114,-0.002614,0.0431,"['2025-09-08', '2026-09-04']",60000,140000.0,0.3,corr,0.3,1.0,0.006,0.008,1,30,False
-0.1289,-0.1304,-0.2848,-0.604,241,223,0.93,223,0.9253,0.4709,-34286.84,-0.1714,-0.1734,0.000473,-0.002027,0.0431,"['2025-09-08', '2026-09-04']",60000,140000.0,0.3,corr,0.3,1.0,0.006,0.008,1,30,True
-0.1922,-0.1944,-0.3369,-0.799,241,217,0.9,217,0.9004,0.47,-46951.98,-0.2348,-0.2373,-0.000259,-0.002759,0.0431,"['2025-09-08', '2026-09-04']",60000,140000.0,0.3,corr,0.3,1.0,0.006,0.008,1,60,False
-0.1084,-0.1096,-0.2686,-0.514,241,217,0.9,217,0.9004,0.53,-30179.32,-0.1509,-0.1526,0.000574,-0.001926,0.0431,"['2025-09-08', '2026-09-04']",60000,140000.0,0.3,corr,0.3,1.0,0.006,0.008,1,60,True
-0.6128,-0.6174,-0.6582,-0.937,241,140,0.58,140,0.5809,0.4214,-24962.82,-0.1248,-0.1263,4.4e-05,-0.002456,0.0431,"['2025-09-08', '2026-09-04']",60000,140000.0,0.3,corr,0.3,1.0,0.006,0.008,2,30,False
-0.6032,-0.6077,-0.6318,-0.951,241,222,0.92,222,0.9212,0.5,-24349.95,-0.1217,-0.1232,0.000957,-0.001543,0.0431,"['2025-09-08', '2026-09-04']",60000,140000.0,0.3,corr,0.3,1.0,0.006,0.008,2,30,True
-0.6087,-0.6133,-0.6543,-0.923,241,130,0.54,130,0.5394,0.4538,-23581.91,-0.1179,-0.1193,9.2e-05,-0.002408,0.0431,"['2025-09-08', '2026-09-04']",60000,140000.0,0.3,corr,0.3,1.0,0.006,0.008,2,60,False
-0.5683,-0.5728,-0.5968,-0.933,241,215,0.89,215,0.8921,0.5581,-20328.25,-0.1016,-0.1028,0.001068,-0.001432,0.0431,"['2025-09-08', '2026-09-04']",60000,140000.0,0.3,corr,0.3,1.0,0.006,0.008,2,60,True
-0.19,-0.1921,-0.3319,-0.783,241,223,0.93,223,0.9253,0.4574,-46506.7,-0.2325,-0.2351,-0.000168,-0.002668,0.0431,"['2025-09-08', '2026-09-04']",60000,140000.0,0.3,corr,0.3,1.0,0.006,0.012,1,30,False
-0.1053,-0.1065,-0.2544,-0.504,241,223,0.93,223,0.9253,0.4888,-29568.73,-0.1478,-0.1495,0.00073,-0.00177,0.0431,"['2025-09-08', '2026-09-04']",60000,140000.0,0.3,corr,0.3,1.0,0.006,0.012,1,30,True
-0.2118,-0.2141,-0.3476,-0.85,241,217,0.9,217,0.9004,0.4977,-50866.6,-0.2543,-0.2571,-0.00045,-0.00295,0.0431,"['2025-09-08', '2026-09-04']",60000,140000.0,0.3,corr,0.3,1.0,0.006,0.012,1,60,False
-0.074,-0.0748,-0.2305,-0.36,241,217,0.9,217,0.9004,0.5668,-23299.98,-0.1165,-0.1179,0.000982,-0.001518,0.0431,"['2025-09-08', '2026-09-04']",60000,140000.0,0.3,corr,0.3,1.0,0.006,0.012,1,60,True
-0.6208,-0.6253,-0.6635,-0.947,241,140,0.58,140,0.5809,0.4286,-26556.15,-0.1328,-0.1343,-8.4e-05,-0.002584,0.0431,"['2025-09-08', '2026-09-04']",60000,140000.0,0.3,corr,0.3,1.0,0.006,0.012,2,30,False
-0.5927,-0.5972,-0.6159,-0.942,241,222,0.92,222,0.9212,0.509,-22244.48,-0.1112,-0.1125,0.001081,-0.001419,0.0431,"['2025-09-08', '2026-09-04']",60000,140000.0,0.3,corr,0.3,1.0,0.006,0.012,2,30,True
-0.6258,-0.6304,-0.6684,-0.939,241,130,0.54,130,0.5394,0.4769,-26996.19,-0.135,-0.1365,-0.000222,-0.002722,0.0431,"['2025-09-08', '2026-09-04']",60000,140000.0,0.3,corr,0.3,1.0,0.006,0.012,2,60,False
-0.5492,-0.5537,-0.5751,-0.912,241,215,0.89,215,0.8921,0.586,-16515.64,-0.0826,-0.0836,0.001304,-0.001196,0.0431,"['2025-09-08', '2026-09-04']",60000,140000.0,0.3,corr,0.3,1.0,0.006,0.012,2,60,True
-0.2201,-0.2225,-0.3709,-0.897,241,223,0.93,223,0.9253,0.3587,-52530.21,-0.2627,-0.2654,-0.000536,-0.003036,0.0431,"['2025-09-08', '2026-09-04']",60000,140000.0,0.3,corr,0.3,1.0,0.01,0.008,1,30,False
-0.1329,-0.1344,-0.2889,-0.633,241,223,0.93,223,0.9253,0.3901,-35079.95,-0.1754,-0.1774,0.000388,-0.002112,0.0431,"['2025-09-08', '2026-09-04']",60000,140000.0,0.3,corr,0.3,1.0,0.01,0.008,1,30,True
-0.2365,-0.2391,-0.3922,-0.945,241,217,0.9,217,0.9004,0.3502,-55811.48,-0.2791,-0.282,-0.00071,-0.00321,0.0431,"['2025-09-08', '2026-09-04']",60000,140000.0,0.3,corr,0.3,1.0,0.01,0.008,1,60,False
-0.0896,-0.0906,-0.2518,-0.438,241,217,0.9,217,0.9004,0.4378,-26421.2,-0.1321,-0.1336,0.000729,-0.001771,0.0431,"['2025-09-08', '2026-09-04']",60000,140000.0,0.3,corr,0.3,1.0,0.01,0.008,1,60,True
-0.6287,-0.6333,-0.6798,-0.943,241,140,0.58,140,0.5809,0.3643,-28149.2,-0.1407,-0.1424,-0.000158,-0.002658,0.0431,"['2025-09-08', '2026-09-04']",60000,140000.0,0.3,corr,0.3,1.0,0.01,0.008,2,30,False
-0.5964,-0.6009,-0.6277,-0.952,241,222,0.92,222,0.9212,0.4234,-22984.1,-0.1149,-0.1163,0.000997,-0.001503,0.0431,"['2025-09-08', '2026-09-04']",60000,140000.0,0.3,corr,0.3,1.0,0.01,0.008,2,30,True
-0.6255,-0.6301,-0.6741,-0.935,241,130,0.54,130,0.5394,0.3769,-26939.14,-0.1347,-0.1363,-0.00017,-0.00267,0.0431,"['2025-09-08', '2026-09-04']",60000,140000.0,0.3,corr,0.3,1.0,0.01,0.008,2,60,False
-0.5364,-0.5408,-0.5631,-0.9,241,215,0.89,215,0.8921,0.4698,-13955.35,-0.0698,-0.0706,0.001371,-0.001129,0.0431,"['2025-09-08', '2026-09-04']",60000,140000.0,0.3,corr,0.3,1.0,0.01,0.008,2,60,True
-0.2314,-0.234,-0.3779,-0.927,241,223,0.93,223,0.9253,0.3722,-54796.73,-0.274,-0.2769,-0.000621,-0.003121,0.0431,"['2025-09-08', '2026-09-04']",60000,140000.0,0.3,corr,0.3,1.0,0.01,0.012,1,30,False
-0.1104,-0.1117,-0.2583,-0.537,241,223,0.93,223,0.9253,0.4081,-30590.17,-0.153,-0.1547,0.000624,-0.001876,0.0431,"['2025-09-08', '2026-09-04']",60000,140000.0,0.3,corr,0.3,1.0,0.01,0.012,1,30,True
-0.2498,-0.2525,-0.3994,-0.965,241,217,0.9,217,0.9004,0.3779,-58474.77,-0.2924,-0.2954,-0.000841,-0.003341,0.0431,"['2025-09-08', '2026-09-04']",60000,140000.0,0.3,corr,0.3,1.0,0.01,0.012,1,60,False
-0.0461,-0.0466,-0.2115,-0.233,241,217,0.9,217,0.9004,0.4793,-17723.04,-0.0886,-0.0897,0.001261,-0.001239,0.0431,"['2025-09-08', '2026-09-04']",60000,140000.0,0.3,corr,0.3,1.0,0.01,0.012,1,60,True
-0.639,-0.6435,-0.6874,-0.955,241,140,0.58,140,0.5809,0.3714,-30197.76,-0.151,-0.1527,-0.000312,-0.002812,0.0431,"['2025-09-08', '2026-09-04']",60000,140000.0,0.3,corr,0.3,1.0,0.01,0.012,2,30,False
-0.5884,-0.5929,-0.6145,-0.946,241,222,0.92,222,0.9212,0.4324,-21390.77,-0.107,-0.1082,0.001085,-0.001415,0.0431,"['2025-09-08', '2026-09-04']",60000,140000.0,0.3,corr,0.3,1.0,0.01,0.012,2,30,True
-0.6324,-0.6369,-0.6779,-0.944,241,130,0.54,130,0.5394,0.4154,-28304.85,-0.1415,-0.1432,-0.000247,-0.002747,0.0431,"['2025-09-08', '2026-09-04']",60000,140000.0,0.3,corr,0.3,1.0,0.01,0.012,2,60,False
-0.5125,-0.5169,-0.5589,-0.871,241,215,0.89,215,0.8921,0.4977,-9175.36,-0.0459,-0.0464,0.001676,-0.000824,0.0431,"['2025-09-08', '2026-09-04']",60000,140000.0,0.3,corr,0.3,1.0,0.01,0.012,2,60,True
-0.2161,-0.2185,-0.3638,-0.878,241,223,0.93,223,0.9253,0.3498,-51734.25,-0.2587,-0.2614,-0.000494,-0.002994,0.0431,"['2025-09-08', '2026-09-04']",60000,140000.0,0.3,corr,0.3,1.0,0.015,0.008,1,30,False
-0.1482,-0.1499,-0.304,-0.692,241,223,0.93,223,0.9253,0.3632,-38148.97,-0.1907,-0.1929,0.000224,-0.002276,0.0431,"['2025-09-08', '2026-09-04']",60000,140000.0,0.3,corr,0.3,1.0,0.015,0.008,1,30,True
-0.2558,-0.2585,-0.3901,-1.008,241,217,0.9,217,0.9004,0.2995,-59667.35,-0.2983,-0.3014,-0.000985,-0.003485,0.0431,"['2025-09-08', '2026-09-04']",60000,140000.0,0.3,corr,0.3,1.0,0.015,0.008,1,60,False
-0.1362,-0.1378,-0.2891,-0.644,241,217,0.9,217,0.9004,0.3825,-35749.3,-0.1787,-0.1808,0.000222,-0.002278,0.0431,"['2025-09-08', '2026-09-04']",60000,140000.0,0.3,corr,0.3,1.0,0.015,0.008,1,60,True
-0.625,-0.6296,-0.6786,-0.939,241,140,0.58,140,0.5809,0.3571,-27409.44,-0.137,-0.1386,-0.000128,-0.002628,0.0431,"['2025-09-08', '2026-09-04']",60000,140000.0,0.3,corr,0.3,1.0,0.015,0.008,2,30,False
-0.6038,-0.6083,-0.6386,-0.955,241,222,0.92,222,0.9212,0.4009,-24463.62,-0.1223,-0.1237,0.000907,-0.001593,0.0431,"['2025-09-08', '2026-09-04']",60000,140000.0,0.3,corr,0.3,1.0,0.015,0.008,2,30,True
-0.6176,-0.6221,-0.67,-0.927,241,130,0.54,130,0.5394,0.3615,-25345.81,-0.1267,-0.1282,-7.4e-05,-0.002574,0.0431,"['2025-09-08', '2026-09-04']",60000,140000.0,0.3,corr,0.3,1.0,0.015,0.008,2,60,False
-0.5709,-0.5754,-0.5933,-0.944,241,215,0.89,215,0.8921,0.4186,-20841.53,-0.1042,-0.1054,0.000969,-0.001531,0.0431,"['2025-09-08', '2026-09-04']",60000,140000.0,0.3,corr,0.3,1.0,0.015,0.008,2,60,True
-0.2275,-0.2299,-0.3708,-0.908,241,223,0.93,223,0.9253,0.3632,-54000.77,-0.27,-0.2729,-0.000578,-0.003078,0.0431,"['2025-09-08', '2026-09-04']",60000,140000.0,0.3,corr,0.3,1.0,0.015,0.012,1,30,False
-0.132,-0.1335,-0.2789,-0.627,241,223,0.93,223,0.9253,0.3767,-34906.97,-0.1745,-0.1765,0.000398,-0.002102,0.0431,"['2025-09-08', '2026-09-04']",60000,140000.0,0.3,corr,0.3,1.0,0.015,0.012,1,30,True
-0.2697,-0.2725,-0.3948,-1.028,241,217,0.9,217,0.9004,0.3272,-62443.16,-0.3122,-0.3154,-0.001133,-0.003633,0.0431,"['2025-09-08', '2026-09-04']",60000,140000.0,0.3,corr,0.3,1.0,0.015,0.012,1,60,False
-0.1174,-0.1188,-0.2675,-0.565,241,217,0.9,217,0.9004,0.4147,-31991.6,-0.16,-0.1618,0.000501,-0.001999,0.0431,"['2025-09-08', '2026-09-04']",60000,140000.0,0.3,corr,0.3,1.0,0.015,0.012,1,60,True
-0.6353,-0.6398,-0.6863,-0.951,241,140,0.58,140,0.5809,0.3643,-29458.0,-0.1473,-0.149,-0.000282,-0.002782,0.0431,"['2025-09-08', '2026-09-04']",60000,140000.0,0.3,corr,0.3,1.0,0.015,0.012,2,30,False
-0.5938,-0.5983,-0.6233,-0.948,241,222,0.92,222,0.9212,0.4099,-22471.95,-0.1124,-0.1137,0.001013,-0.001487,0.0431,"['2025-09-08', '2026-09-04']",60000,140000.0,0.3,corr,0.3,1.0,0.015,0.012,2,30,True
-0.6233,-0.6278,-0.6726,-0.936,241,130,0.54,130,0.5394,0.4,-26483.9,-0.1324,-0.134,-0.000138,-0.002638,0.0431,"['2025-09-08', '2026-09-04']",60000,140000.0,0.3,corr,0.3,1.0,0.015,0.012,2,60,False
-0.5498,-0.5543,-0.571,-0.92,241,215,0.89,215,0.8921,0.4465,-16630.58,-0.0832,-0.0841,0.00125,-0.00125,0.0431,"['2025-09-08', '2026-09-04']",60000,140000.0,0.3,corr,0.3,1.0,0.015,0.012,2,60,True
-0.1593,-0.1611,-0.3016,-0.696,241,192,0.8,192,0.7967,0.3646,-40365.94,-0.2018,-0.2041,-0.00038,-0.00288,0.0431,"['2025-09-08', '2026-09-04']",60000,140000.0,0.3,corr,0.3,2.0,0.006,0.008,1,30,False
-0.1144,-0.1157,-0.3058,-0.532,241,192,0.8,192,0.7967,0.4375,-31382.96,-0.1569,-0.1587,0.000419,-0.002081,0.0431,"['2025-09-08', '2026-09-04']",60000,140000.0,0.3,corr,0.3,2.0,0.006,0.008,1,30,True
-0.1403,-0.1419,-0.2995,-0.614,241,182,0.76,182,0.7552,0.4176,-36567.19,-0.1828,-0.1849,-0.000257,-0.002757,0.0431,"['2025-09-08', '2026-09-04']",60000,140000.0,0.3,corr,0.3,2.0,0.006,0.008,1,60,False
-0.1218,-0.1232,-0.3079,-0.566,241,182,0.76,182,0.7552,0.4615,-32873.08,-0.1644,-0.1662,0.000199,-0.002301,0.0431,"['2025-09-08', '2026-09-04']",60000,140000.0,0.3,corr,0.3,2.0,0.006,0.008,1,60,True
-0.5205,-0.5249,-0.5722,-0.839,241,48,0.2,48,0.1992,0.3958,-7416.32,-0.0371,-0.0375,0.000221,-0.002279,0.0431,"['2025-09-08', '2026-09-04']",60000,140000.0,0.3,corr,0.3,2.0,0.006,0.008,2,30,False
-0.5968,-0.6013,-0.6546,-0.958,241,185,0.77,185,0.7676,0.4595,-25685.59,-0.1284,-0.1299,0.000728,-0.001772,0.0431,"['2025-09-08', '2026-09-04']",60000,140000.0,0.3,corr,0.3,2.0,0.006,0.008,2,30,True
-0.4791,-0.4833,-0.5454,-0.823,241,45,0.19,45,0.1867,0.4444,-4598.16,-0.023,-0.0233,0.000968,-0.001532,0.0431,"['2025-09-08', '2026-09-04']",60000,140000.0,0.3,corr,0.3,2.0,0.006,0.008,2,60,False
-0.6019,-0.6064,-0.6581,-0.964,241,176,0.73,176,0.7303,0.483,-26703.04,-0.1335,-0.1351,0.000562,-0.001938,0.0431,"['2025-09-08', '2026-09-04']",60000,140000.0,0.3,corr,0.3,2.0,0.006,0.008,2,60,True
-0.1616,-0.1634,-0.2996,-0.703,241,192,0.8,192,0.7967,0.3646,-40819.04,-0.2041,-0.2064,-0.000428,-0.002928,0.0431,"['2025-09-08', '2026-09-04']",60000,140000.0,0.3,corr,0.3,2.0,0.006,0.012,1,30,False
-0.1237,-0.1252,-0.3105,-0.569,241,192,0.8,192,0.7967,0.4427,-33257.26,-0.1663,-0.1682,0.000357,-0.002143,0.0431,"['2025-09-08', '2026-09-04']",60000,140000.0,0.3,corr,0.3,2.0,0.006,0.012,1,30,True
-0.1511,-0.1528,-0.3004,-0.651,241,182,0.76,182,0.7552,0.4396,-38723.17,-0.1936,-0.1958,-0.000377,-0.002877,0.0431,"['2025-09-08', '2026-09-04']",60000,140000.0,0.3,corr,0.3,2.0,0.006,0.012,1,60,False
-0.1517,-0.1534,-0.328,-0.685,241,182,0.76,182,0.7552,0.467,-38844.37,-0.1942,-0.1964,-0.000143,-0.002643,0.0431,"['2025-09-08', '2026-09-04']",60000,140000.0,0.3,corr,0.3,2.0,0.006,0.012,1,60,True
-0.5208,-0.5252,-0.5725,-0.84,241,48,0.2,48,0.1992,0.3958,-7473.23,-0.0374,-0.0378,0.000184,-0.002316,0.0431,"['2025-09-08', '2026-09-04']",60000,140000.0,0.3,corr,0.3,2.0,0.006,0.012,2,30,False
-0.5991,-0.6036,-0.6593,-0.957,241,185,0.77,185,0.7676,0.4649,-26140.83,-0.1307,-0.1322,0.000752,-0.001748,0.0431,"['2025-09-08', '2026-09-04']",60000,140000.0,0.3,corr,0.3,2.0,0.006,0.012,2,30,True
