total_return,annual_return,max_drawdown,sharpe,trading_days,n_trades,trades_per_day,days_with_trade,coverage,win_rate,t_pnl,t_return,t_annual,gross_edge,net_edge,avg_trade_amount,effective_round_trip,n_unclosed,buyhold_annual,date_range,gate_pass_pct,signal,thr,vol_thr,take_profit,stop_loss,max_trades,hold_max,reverse,min_breadth,min_day_ret,min_vol_z,gated
0.068,0.0688,-0.349,0.207,241,72,0.3,61,0.2531,0.5,-14346.23,-0.0717,-0.0726,-0.001398,-0.003089,62366.12,0.001691,0,0.1415,"['2025-09-08', '2026-09-04']",0.1351,pulse,0.01,2.0,0.006,0.012,2,30,False,0.4,0.0,-99.0,True
0.0678,0.0687,-0.3388,0.203,241,44,0.18,44,0.1826,0.3409,-14370.96,-0.0719,-0.0727,-0.000592,-0.002283,134382.15,0.001691,0,0.1415,"['2025-09-08', '2026-09-04']",0.1284,obv,0.2,1.0,0.015,0.012,1,30,False,0.0,-0.005,-0.3,True
0.0678,0.0687,-0.3388,0.203,241,44,0.18,44,0.1826,0.3409,-14370.96,-0.0719,-0.0727,-0.000592,-0.002283,134382.15,0.001691,0,0.1415,"['2025-09-08', '2026-09-04']",0.1284,obv,0.2,2.0,0.015,0.012,1,30,False,0.0,-0.005,-0.3,True
0.0678,0.0687,-0.342,0.198,241,91,0.38,81,0.3361,0.3956,-14374.79,-0.0719,-0.0727,-0.000559,-0.00225,63009.58,0.001691,0,0.1415,"['2025-09-08', '2026-09-04']",0.3636,corr,0.3,2.0,0.01,0.008,2,60,False,0.3,-1.0,-0.8,True
0.0678,0.0687,-0.3408,0.2,241,190,0.79,135,0.5602,0.4737,-14371.4,-0.0719,-0.0727,0.000567,-0.001124,62418.69,0.001691,0,0.1415,"['2025-09-08', '2026-09-04']",0.3312,obv,0.3,2.0,0.01,0.012,2,60,True,0.3,0.0,-99.0,True
0.0679,0.0687,-0.3305,0.199,241,232,0.96,151,0.6266,0.3922,-14365.65,-0.0718,-0.0727,0.000658,-0.001033,61794.39,0.001691,0,0.1415,"['2025-09-08', '2026-09-04']",0.2425,pulse,0.003,2.0,0.015,0.008,2,30,True,0.3,0.0,-0.8,True
0.0678,0.0687,-0.3547,0.199,241,224,0.93,167,0.6929,0.3839,-14368.22,-0.0718,-0.0727,0.000532,-0.001159,61680.2,0.001691,0,0.1415,"['2025-09-08', '2026-09-04']",0.1646,obv,0.1,2.0,0.015,0.012,2,60,True,0.4,-1.0,-0.8,True
0.0678,0.0687,-0.3547,0.199,241,224,0.93,167,0.6929,0.3839,-14368.22,-0.0718,-0.0727,0.000532,-0.001159,61680.2,0.001691,0,0.1415,"['2025-09-08', '2026-09-04']",0.1646,obv,0.1,1.0,0.015,0.012,2,60,True,0.4,-1.0,-0.8,True
0.0678,0.0687,-0.3383,0.207,241,208,0.86,143,0.5934,0.5,-14376.11,-0.0719,-0.0727,0.000379,-0.001312,61879.45,0.001691,0,0.1415,"['2025-09-08', '2026-09-04']",0.1352,corr,0.1,1.0,0.006,0.008,2,60,True,0.4,-0.005,-0.8,True
0.0678,0.0687,-0.3404,0.204,241,34,0.14,34,0.1411,0.2941,-14375.78,-0.0719,-0.0727,-0.001505,-0.003195,135950.46,0.001691,0,0.1415,"['2025-09-08', '2026-09-04']",0.1351,corr,0.3,1.0,0.015,0.008,1,60,False,0.4,0.0,-99.0,True
0.0678,0.0687,-0.3408,0.2,241,190,0.79,135,0.5602,0.4737,-14371.4,-0.0719,-0.0727,0.000567,-0.001124,62418.69,0.001691,0,0.1415,"['2025-09-08', '2026-09-04']",0.3312,obv,0.3,1.0,0.01,0.012,2,60,True,0.3,0.0,-99.0,True
0.0679,0.0687,-0.3232,0.209,241,215,0.89,215,0.8921,0.4512,-14366.19,-0.0718,-0.0727,0.000969,-0.000721,136914.27,0.001691,0,0.1415,"['2025-09-08', '2026-09-04']",1.0,corr,0.3,1.0,0.015,0.008,1,60,True,0.0,-1.0,-99.0,False
0.0677,0.0686,-0.3694,0.201,241,108,0.45,108,0.4481,0.3796,-14395.88,-0.072,-0.0728,0.000738,-0.000953,139853.15,0.001691,0,0.1415,"['2025-09-08', '2026-09-04']",0.4742,corr,0.3,2.0,0.01,0.012,1,30,True,0.0,0.0,-0.8,True
0.0677,0.0686,-0.3631,0.202,241,92,0.38,92,0.3817,0.6087,-14394.92,-0.072,-0.0728,0.000562,-0.001129,138061.38,0.001691,0,0.1415,"['2025-09-08', '2026-09-04']",0.1882,pulse,0.01,1.0,0.006,0.012,1,60,False,0.4,-0.005,-99.0,True
0.0677,0.0686,-0.347,0.206,241,159,0.66,117,0.4855,0.4151,-14399.45,-0.072,-0.0729,7.3e-05,-0.001618,62661.15,0.001691,0,0.1415,"['2025-09-08', '2026-09-04']",0.1352,corr,0.2,1.0,0.01,0.012,2,60,True,0.4,-0.005,-0.8,True
0.0677,0.0686,-0.3411,0.199,241,157,0.65,118,0.4896,0.3822,-14390.13,-0.072,-0.0728,0.000253,-0.001437,62874.89,0.001691,0,0.1415,"['2025-09-08', '2026-09-04']",0.1646,pulse,0.01,1.0,0.015,0.008,2,30,True,0.4,-1.0,-0.8,True
0.0677,0.0686,-0.366,0.206,241,195,0.81,195,0.8091,0.4359,-14391.68,-0.072,-0.0728,0.001078,-0.000613,137768.98,0.001691,0,0.1415,"['2025-09-08', '2026-09-04']",0.6148,corr,0.2,1.0,0.015,0.008,1,30,True,0.0,-0.005,-0.8,True
0.0678,0.0686,-0.3388,0.199,241,87,0.36,74,0.3071,0.3563,-14383.37,-0.0719,-0.0728,-0.000767,-0.002457,61421.17,0.001691,0,0.1415,"['2025-09-08', '2026-09-04']",0.0799,corr,0.2,1.0,0.015,0.008,2,30,False,0.3,-1.0,-0.3,True
0.0678,0.0686,-0.3555,0.197,241,251,1.04,166,0.6888,0.4462,-14387.23,-0.0719,-0.0728,0.000767,-0.000924,62183.26,0.001691,0,0.1415,"['2025-09-08', '2026-09-04']",0.6148,corr,0.1,2.0,0.015,0.008,2,60,False,0.0,-0.005,-0.8,True
0.0677,0.0686,-0.3319,0.205,241,213,0.88,213,0.8838,0.4554,-14401.14,-0.072,-0.0729,0.001089,-0.000601,136851.15,0.001691,0,0.1415,"['2025-09-08', '2026-09-04']",0.7309,corr,0.2,1.0,0.01,0.008,1,60,True,0.0,-1.0,-0.8,True
0.0676,0.0685,-0.3401,0.203,241,176,0.73,133,0.5519,0.5398,-14410.5,-0.0721,-0.0729,0.000331,-0.00136,61984.46,0.001691,0,0.1415,"['2025-09-08', '2026-09-04']",0.1882,obv,0.3,1.0,0.006,0.012,2,60,True,0.4,-0.005,-99.0,True
0.0677,0.0685,-0.3559,0.205,241,72,0.3,72,0.2988,0.4583,-14408.16,-0.072,-0.0729,-1.1e-05,-0.001701,134606.56,0.001691,0,0.1415,"['2025-09-08', '2026-09-04']",0.0799,corr,0.1,1.0,0.006,0.008,1,30,True,0.3,-1.0,-0.3,True
0.0676,0.0685,-0.3459,0.204,241,29,0.12,29,0.1203,0.3793,-14411.87,-0.0721,-0.0729,-0.001575,-0.003266,138888.96,0.001691,0,0.1415,"['2025-09-08', '2026-09-04']",0.1025,pulse,0.01,2.0,0.01,0.012,1,30,False,0.0,0.0,-0.3,True
0.0676,0.0685,-0.3401,0.203,241,176,0.73,133,0.5519,0.5398,-14410.5,-0.0721,-0.0729,0.000331,-0.00136,61984.46,0.001691,0,0.1415,"['2025-09-08', '2026-09-04']",0.1882,obv,0.3,2.0,0.006,0.012,2,60,True,0.4,-0.005,-99.0,True
0.0677,0.0685,-0.3542,0.204,241,18,0.07,18,0.0747,0.1667,-14406.66,-0.072,-0.0729,-0.004322,-0.006013,134634.01,0.001691,0,0.1415,"['2025-09-08', '2026-09-04']",0.0318,pulse,0.01,2.0,0.01,0.008,1,30,False,0.4,-0.005,-0.3,True
0.0677,0.0685,-0.3547,0.205,241,150,0.62,150,0.6224,0.4667,-14402.7,-0.072,-0.0729,0.000946,-0.000745,137673.95,0.001691,0,0.1415,"['2025-09-08', '2026-09-04']",0.2307,corr,0.3,1.0,0.015,0.008,1,30,True,0.4,-1.0,-99.0,True
0.0676,0.0685,-0.3668,0.203,241,64,0.27,64,0.2656,0.5156,-14409.26,-0.072,-0.0729,6.5e-05,-0.001626,137007.8,0.001691,0,0.1415,"['2025-09-08', '2026-09-04']",0.1284,corr,0.2,2.0,0.006,0.012,1,60,True,0.0,-0.005,-0.3,True
0.0676,0.0685,-0.363,0.206,241,38,0.16,38,0.1577,0.4211,-14414.55,-0.0721,-0.0729,-0.000949,-0.00264,135209.19,0.001691,0,0.1415,"['2025-09-08', '2026-09-04']",0.0385,pulse,0.003,1.0,0.006,0.012,1,60,False,0.4,-1.0,-0.3,True
0.0676,0.0685,-0.3458,0.198,241,102,0.42,85,0.3527,0.451,-14420.14,-0.0721,-0.073,-0.000426,-0.002117,62451.62,0.001691,0,0.1415,"['2025-09-08', '2026-09-04']",0.3128,corr,0.2,2.0,0.006,0.008,2,60,False,0.3,-0.005,-0.8,True
0.0676,0.0685,-0.3497,0.205,241,146,0.61,114,0.473,0.4315,-14413.35,-0.0721,-0.0729,-8.2e-05,-0.001772,62764.77,0.001691,0,0.1415,"['2025-09-08', '2026-09-04']",0.1646,corr,0.3,1.0,0.01,0.012,2,60,True,0.4,-1.0,-0.8,True
0.0676,0.0685,-0.3377,0.199,241,61,0.25,61,0.2531,0.4098,-14408.55,-0.072,-0.0729,-8.6e-05,-0.001777,131623.44,0.001691,0,0.1415,"['2025-09-08', '2026-09-04']",0.1025,pulse,0.003,2.0,0.01,0.008,1,30,True,0.0,0.0,-0.3,True
0.0676,0.0685,-0.3422,0.2,241,38,0.16,38,0.1577,0.3684,-14421.38,-0.0721,-0.073,-0.001147,-0.002838,125591.02,0.001691,0,0.1415,"['2025-09-08', '2026-09-04']",0.1284,corr,0.1,1.0,0.01,0.008,1,60,False,0.0,-0.005,-0.3,True
0.0676,0.0685,-0.3394,0.201,241,71,0.29,60,0.249,0.3803,-14417.96,-0.0721,-0.073,-0.001637,-0.003328,61064.96,0.001691,0,0.1415,"['2025-09-08', '2026-09-04']",0.0385,corr,0.1,1.0,0.006,0.012,2,30,False,0.4,-1.0,-0.3,True
0.0675,0.0684,-0.3505,0.204,241,152,0.63,111,0.4606,0.4276,-14441.28,-0.0722,-0.0731,0.00038,-0.001311,63311.43,0.001691,0,0.1415,"['2025-09-08', '2026-09-04']",0.1351,corr,0.2,1.0,0.015,0.012,2,60,True,0.4,0.0,-99.0,True
0.0675,0.0684,-0.342,0.201,241,141,0.59,110,0.4564,0.4681,-14431.1,-0.0722,-0.073,-4.9e-05,-0.001739,62435.03,0.001691,0,0.1415,"['2025-09-08', '2026-09-04']",0.1351,obv,0.3,1.0,0.006,0.008,2,30,False,0.4,0.0,-99.0,True
0.0675,0.0684,-0.342,0.201,241,141,0.59,110,0.4564,0.4681,-14431.1,-0.0722,-0.073,-4.9e-05,-0.001739,62435.03,0.001691,0,0.1415,"['2025-09-08', '2026-09-04']",0.1351,obv,0.3,2.0,0.006,0.008,2,30,False,0.4,0.0,-99.0,True
0.0675,0.0683,-0.3479,0.203,241,53,0.22,49,0.2033,0.283,-14448.03,-0.0722,-0.0731,-0.002637,-0.004328,60568.51,0.001691,0,0.1415,"['2025-09-08', '2026-09-04']",0.0318,pulse,0.003,2.0,0.015,0.012,2,30,False,0.4,-0.005,-0.3,True
0.0674,0.0683,-0.3424,0.198,241,85,0.35,75,0.3112,0.3882,-14461.15,-0.0723,-0.0732,-0.000691,-0.002382,64477.65,0.001691,0,0.1415,"['2025-09-08', '2026-09-04']",0.4405,corr,0.3,2.0,0.01,0.012,2,60,False,0.3,-0.005,-99.0,True
0.0675,0.0683,-0.3517,0.209,241,113,0.47,113,0.4689,0.4336,-14444.41,-0.0722,-0.0731,0.000546,-0.001145,134464.05,0.001691,0,0.1415,"['2025-09-08', '2026-09-04']",0.1882,pulse,0.003,1.0,0.015,0.008,1,30,True,0.4,-0.005,-99.0,True
0.0675,0.0683,-0.3598,0.206,241,38,0.16,38,0.1577,0.3421,-14443.32,-0.0722,-0.0731,-0.001245,-0.002936,137277.77,0.001691,0,0.1415,"['2025-09-08', '2026-09-04']",0.0385,corr,0.1,1.0,0.015,0.008,1,60,True,0.4,-1.0,-0.3,True
0.0675,0.0683,-0.3482,0.207,241,306,1.27,185,0.7676,0.4869,-14446.2,-0.0722,-0.0731,0.000879,-0.000812,62887.21,0.001691,0,0.1415,"['2025-09-08', '2026-09-04']",0.3128,corr,0.2,1.0,0.006,0.012,2,30,True,0.3,-0.005,-0.8,True
0.0675,0.0683,-0.354,0.204,241,149,0.62,114,0.473,0.5034,-14446.32,-0.0722,-0.0731,-9e-06,-0.0017,62756.12,0.001691,0,0.1415,"['2025-09-08', '2026-09-04']",0.1646,corr,0.3,1.0,0.006,0.012,2,60,True,0.4,-1.0,-0.8,True
0.0674,0.0682,-0.369,0.205,241,101,0.42,101,0.4191,0.396,-14468.18,-0.0723,-0.0732,0.000582,-0.001109,138383.54,0.001691,0,0.1415,"['2025-09-08', '2026-09-04']",0.4405,corr,0.2,2.0,0.015,0.012,1,30,True,0.3,-0.005,-99.0,True
0.0674,0.0682,-0.35,0.199,241,285,1.18,193,0.8008,0.4807,-14467.41,-0.0723,-0.0732,0.000824,-0.000867,62090.64,0.001691,0,0.1415,"['2025-09-08', '2026-09-04']",0.3636,pulse,0.003,2.0,0.01,0.012,2,60,True,0.3,-1.0,-0.8,True
0.0673,0.0682,-0.3391,0.198,241,87,0.36,74,0.3071,0.3793,-14478.02,-0.0724,-0.0733,-0.000773,-0.002463,61421.17,0.001691,0,0.1415,"['2025-09-08', '2026-09-04']",0.0799,corr,0.2,1.0,0.01,0.008,2,30,False,0.3,-1.0,-0.3,True
0.0673,0.0682,-0.3242,0.209,241,222,0.92,222,0.9212,0.4685,-14473.6,-0.0724,-0.0732,0.001085,-0.000606,137599.49,0.001691,0,0.1415,"['2025-09-08', '2026-09-04']",1.0,corr,0.3,1.0,0.01,0.012,1,30,True,0.0,-1.0,-99.0,False
0.0673,0.0682,-0.3332,0.202,241,104,0.43,104,0.4315,0.4231,-14469.4,-0.0723,-0.0732,0.000883,-0.000807,135583.0,0.001691,0,0.1415,"['2025-09-08', '2026-09-04']",0.3636,corr,0.2,1.0,0.015,0.012,1,60,False,0.3,-1.0,-0.8,True
0.0673,0.0682,-0.3418,0.205,241,118,0.49,118,0.4896,0.3898,-14470.95,-0.0724,-0.0732,0.000836,-0.000854,139859.97,0.001691,0,0.1415,"['2025-09-08', '2026-09-04']",0.2425,corr,0.3,1.0,0.015,0.012,1,30,True,0.3,0.0,-0.8,True
0.0674,0.0682,-0.3187,0.203,241,155,0.64,155,0.6432,0.4774,-14466.33,-0.0723,-0.0732,0.000795,-0.000896,137051.68,0.001691,0,0.1415,"['2025-09-08', '2026-09-04']",0.8362,pulse,0.005,2.0,0.01,0.008,1,60,True,0.0,-0.005,-99.0,True
0.0673,0.0682,-0.3539,0.201,241,226,0.94,167,0.6929,0.4292,-14473.07,-0.0724,-0.0732,0.000581,-0.00111,61654.25,0.001691,0,0.1415,"['2025-09-08', '2026-09-04']",0.1646,obv,0.1,1.0,0.01,0.012,2,60,True,0.4,-1.0,-0.8,True
0.0673,0.0682,-0.3539,0.201,241,226,0.94,167,0.6929,0.4292,-14473.07,-0.0724,-0.0732,0.000581,-0.00111,61654.25,0.001691,0,0.1415,"['2025-09-08', '2026-09-04']",0.1646,obv,0.1,2.0,0.01,0.012,2,60,True,0.4,-1.0,-0.8,True
0.0673,0.0681,-0.344,0.202,241,79,0.33,79,0.3278,0.5823,-14484.19,-0.0724,-0.0733,0.000316,-0.001375,136501.76,0.001691,0,0.1415,"['2025-09-08', '2026-09-04']",0.2425,obv,0.3,2.0,0.006,0.012,1,60,False,0.3,0.0,-0.8,True
0.0673,0.0681,-0.3434,0.202,241,20,0.08,20,0.083,0.35,-14485.61,-0.0724,-0.0733,-0.003376,-0.005067,141981.68,0.001691,0,0.1415,"['2025-09-08', '2026-09-04']",0.0318,obv,0.1,2.0,0.006,0.012,1,30,False,0.4,-0.005,-0.3,True
0.0673,0.0681,-0.3434,0.202,241,20,0.08,20,0.083,0.35,-14485.61,-0.0724,-0.0733,-0.003376,-0.005067,141981.68,0.001691,0,0.1415,"['2025-09-08', '2026-09-04']",0.0318,obv,0.1,1.0,0.006,0.012,1,30,False,0.4,-0.005,-0.3,True
0.0672,0.0681,-0.3529,0.203,241,62,0.26,52,0.2158,0.371,-14491.26,-0.0725,-0.0733,-0.001885,-0.003575,64397.08,0.001691,0,0.1415,"['2025-09-08', '2026-09-04']",0.0799,pulse,0.01,1.0,0.01,0.008,2,30,False,0.3,-1.0,-0.3,True
0.0672,0.0681,-0.3314,0.201,241,101,0.42,101,0.4191,0.4554,-14489.95,-0.0724,-0.0733,0.000431,-0.001259,134242.53,0.001691,0,0.1415,"['2025-09-08', '2026-09-04']",0.1351,obv,0.1,1.0,0.01,0.008,1,60,False,0.4,0.0,-99.0,True
0.0672,0.0681,-0.3349,0.211,241,129,0.54,129,0.5353,0.4961,-14497.61,-0.0725,-0.0734,0.000798,-0.000892,135217.53,0.001691,0,0.1415,"['2025-09-08', '2026-09-04']",0.7309,obv,0.3,1.0,0.015,0.012,1,60,False,0.0,-1.0,-0.8,True
0.0672,0.0681,-0.354,0.199,241,181,0.75,128,0.5311,0.4254,-14493.55,-0.0725,-0.0733,0.000573,-0.001118,62547.74,0.001691,0,0.1415,"['2025-09-08', '2026-09-04']",0.6282,corr,0.2,2.0,0.01,0.008,2,60,True,0.0,0.0,-99.0,True
0.0672,0.0681,-0.3315,0.203,241,151,0.63,151,0.6266,0.4901,-14488.86,-0.0724,-0.0733,0.000921,-0.00077,137099.63,0.001691,0,0.1415,"['2025-09-08', '2026-09-04']",0.6282,corr,0.2,1.0,0.015,0.012,1,60,True,0.0,0.0,-99.0,True
0.0672,0.0681,-0.3349,0.211,241,129,0.54,129,0.5353,0.4961,-14497.61,-0.0725,-0.0734,0.000798,-0.000892,135217.53,0.001691,0,0.1415,"['2025-09-08', '2026-09-04']",0.7309,obv,0.3,2.0,0.015,0.012,1,60,False,0.0,-1.0,-0.8,True
0.0672,0.0681,-0.332,0.202,241,89,0.37,89,0.3693,0.4494,-14490.84,-0.0725,-0.0733,0.000586,-0.001104,135740.56,0.001691,0,0.1415,"['2025-09-08', '2026-09-04']",0.3128,corr,0.2,1.0,0.01,0.012,1,60,False,0.3,-0.005,-0.8,True
0.0672,0.0681,-0.3502,0.202,241,54,0.22,50,0.2075,0.3889,-14500.78,-0.0725,-0.0734,-0.002375,-0.004066,61594.82,0.001691,0,0.1415,"['2025-09-08', '2026-09-04']",0.0385,pulse,0.005,2.0,0.006,0.012,2,30,False,0.4,-1.0,-0.3,True
0.0673,0.0681,-0.344,0.202,241,79,0.33,79,0.3278,0.5823,-14484.19,-0.0724,-0.0733,0.000316,-0.001375,136501.76,0.001691,0,0.1415,"['2025-09-08', '2026-09-04']",0.2425,obv,0.3,1.0,0.006,0.012,1,60,False,0.3,0.0,-0.8,True
0.0673,0.0681,-0.3526,0.203,241,28,0.12,28,0.1162,0.3571,-14486.49,-0.0724,-0.0733,-0.002169,-0.00386,136627.23,0.001691,0,0.1415,"['2025-09-08', '2026-09-04']",0.0318,pulse,0.005,1.0,0.015,0.008,1,60,False,0.4,-0.005,-0.3,True
0.0672,0.0681,-0.3314,0.201,241,101,0.42,101,0.4191,0.4554,-14489.95,-0.0724,-0.0733,0.000431,-0.001259,134242.53,0.001691,0,0.1415,"['2025-09-08', '2026-09-04']",0.1351,obv,0.1,2.0,0.01,0.008,1,60,False,0.4,0.0,-99.0,True
0.0672,0.0681,-0.3333,0.2,241,91,0.38,76,0.3154,0.3846,-14493.55,-0.0725,-0.0733,-0.000699,-0.00239,61226.12,0.001691,0,0.1415,"['2025-09-08', '2026-09-04']",0.2307,corr,0.1,2.0,0.01,0.012,2,60,False,0.4,-1.0,-99.0,True
0.0672,0.068,-0.355,0.199,241,36,0.15,36,0.1494,0.4444,-14506.97,-0.0725,-0.0734,-0.001207,-0.002897,135685.21,0.001691,0,0.1415,"['2025-09-08', '2026-09-04']",0.1351,corr,0.3,1.0,0.01,0.012,1,30,False,0.4,0.0,-99.0,True
0.0672,0.068,-0.3534,0.199,241,36,0.15,36,0.1494,0.4444,-14506.97,-0.0725,-0.0734,-0.00125,-0.002941,135685.18,0.001691,0,0.1415,"['2025-09-08', '2026-09-04']",0.1351,corr,0.3,1.0,0.015,0.012,1,30,False,0.4,0.0,-99.0,True
0.0671,0.068,-0.3595,0.206,241,35,0.15,35,0.1452,0.4,-14511.15,-0.0726,-0.0734,-0.001435,-0.003126,136113.4,0.001691,0,0.1415,"['2025-09-08', '2026-09-04']",0.0799,pulse,0.005,2.0,0.01,0.012,1,60,False,0.3,-1.0,-0.3,True
0.0671,0.068,-0.3501,0.202,241,52,0.22,44,0.1826,0.3269,-14516.7,-0.0726,-0.0735,-0.002535,-0.004226,65298.23,0.001691,0,0.1415,"['2025-09-08', '2026-09-04']",0.0687,pulse,0.01,1.0,0.01,0.008,2,30,False,0.3,-0.005,-0.3,True
0.0672,0.068,-0.3458,0.203,241,86,0.36,77,0.3195,0.3837,-14502.88,-0.0725,-0.0734,-0.000827,-0.002517,63018.69,0.001691,0,0.1415,"['2025-09-08', '2026-09-04']",0.0687,pulse,0.003,1.0,0.015,0.012,2,60,False,0.3,-0.005,-0.3,True
0.0671,0.068,-0.3402,0.2,241,243,1.01,149,0.6183,0.4321,-14516.77,-0.0726,-0.0735,0.000831,-0.00086,63061.31,0.001691,0,0.1415,"['2025-09-08', '2026-09-04']",0.4742,corr,0.2,1.0,0.01,0.008,2,60,True,0.0,0.0,-0.8,True
0.0671,0.068,-0.3596,0.204,241,38,0.16,38,0.1577,0.3684,-14518.86,-0.0726,-0.0735,-0.001107,-0.002797,135211.97,0.001691,0,0.1415,"['2025-09-08', '2026-09-04']",0.0385,pulse,0.003,1.0,0.01,0.012,1,60,False,0.4,-1.0,-0.3,True
0.0671,0.068,-0.35,0.202,241,110,0.46,110,0.4564,0.4636,-14514.74,-0.0726,-0.0734,0.000637,-0.001054,134590.18,0.001691,0,0.1415,"['2025-09-08', '2026-09-04']",0.1547,pulse,0.003,2.0,0.015,0.008,1,30,True,0.0,-1.0,-0.3,True
0.0671,0.068,-0.3566,0.204,241,115,0.48,115,0.4772,0.4,-14520.71,-0.0726,-0.0735,0.000452,-0.001239,135731.24,0.001691,0,0.1415,"['2025-09-08', '2026-09-04']",0.4405,pulse,0.003,2.0,0.015,0.008,1,30,True,0.3,-0.005,-99.0,True
0.0672,0.068,-0.3481,0.2,241,59,0.24,49,0.2033,0.2542,-14506.47,-0.0725,-0.0734,-0.002089,-0.00378,64001.62,0.001691,0,0.1415,"['2025-09-08', '2026-09-04']",0.1025,obv,0.3,2.0,0.015,0.008,2,30,False,0.0,0.0,-0.3,True
0.0672,0.068,-0.3581,0.206,241,183,0.76,157,0.6515,0.4645,-14504.79,-0.0725,-0.0734,0.000319,-0.001371,61749.09,0.001691,0,0.1415,"['2025-09-08', '2026-09-04']",0.1547,corr,0.1,1.0,0.01,0.012,2,60,True,0.0,-1.0,-0.3,True
0.0672,0.068,-0.3481,0.2,241,59,0.24,49,0.2033,0.2542,-14506.47,-0.0725,-0.0734,-0.002089,-0.00378,64001.62,0.001691,0,0.1415,"['2025-09-08', '2026-09-04']",0.1025,obv,0.3,1.0,0.015,0.008,2,30,False,0.0,0.0,-0.3,True
0.0672,0.068,-0.3541,0.204,241,100,0.41,94,0.39,0.43,-14506.32,-0.0725,-0.0734,-0.000653,-0.002343,63690.86,0.001691,0,0.1415,"['2025-09-08', '2026-09-04']",0.1025,pulse,0.005,1.0,0.015,0.012,2,60,False,0.0,0.0,-0.3,True
0.0671,0.068,-0.3578,0.202,241,95,0.39,92,0.3817,0.4105,-14511.15,-0.0726,-0.0734,-0.000592,-0.002283,62039.6,0.001691,0,0.1415,"['2025-09-08', '2026-09-04']",0.1284,pulse,0.005,2.0,0.015,0.012,2,60,False,0.0,-0.005,-0.3,True
0.0672,0.068,-0.3467,0.198,241,131,0.54,95,0.3942,0.4275,-14507.93,-0.0725,-0.0734,-7.4e-05,-0.001765,62708.45,0.001691,0,0.1415,"['2025-09-08', '2026-09-04']",0.1352,corr,0.3,1.0,0.006,0.008,2,30,False,0.4,-0.005,-0.8,True
0.067,0.0679,-0.3435,0.2,241,79,0.33,79,0.3278,0.5696,-14531.21,-0.0727,-0.0735,0.000618,-0.001073,132176.14,0.001691,0,0.1415,"['2025-09-08', '2026-09-04']",0.1646,obv,0.3,1.0,0.006,0.012,1,60,False,0.4,-1.0,-0.8,True
0.067,0.0679,-0.3579,0.204,241,49,0.2,49,0.2033,0.4286,-14535.21,-0.0727,-0.0735,-0.000314,-0.002005,132707.37,0.001691,0,0.1415,"['2025-09-08', '2026-09-04']",0.1284,pulse,0.005,2.0,0.015,0.008,1,60,False,0.0,-0.005,-0.3,True
0.067,0.0679,-0.3435,0.2,241,79,0.33,79,0.3278,0.5696,-14531.21,-0.0727,-0.0735,0.000618,-0.001073,132176.14,0.001691,0,0.1415,"['2025-09-08', '2026-09-04']",0.1646,obv,0.3,2.0,0.006,0.012,1,60,False,0.4,-1.0,-0.8,True
0.067,0.0679,-0.349,0.201,241,98,0.41,98,0.4066,0.449,-14534.94,-0.0727,-0.0735,0.000428,-0.001263,134852.85,0.001691,0,0.1415,"['2025-09-08', '2026-09-04']",0.6148,corr,0.3,1.0,0.006,0.012,1,30,False,0.0,-0.005,-0.8,True
0.067,0.0679,-0.3386,0.205,241,142,0.59,142,0.5892,0.4859,-14530.06,-0.0727,-0.0735,0.000785,-0.000906,138153.73,0.001691,0,0.1415,"['2025-09-08', '2026-09-04']",0.6282,obv,0.1,2.0,0.015,0.012,1,60,False,0.0,0.0,-99.0,True
0.067,0.0679,-0.3443,0.204,241,73,0.3,61,0.2531,0.4384,-14538.11,-0.0727,-0.0736,-0.001527,-0.003218,62298.42,0.001691,0,0.1415,"['2025-09-08', '2026-09-04']",0.1351,pulse,0.01,2.0,0.006,0.008,2,30,False,0.4,0.0,-99.0,True
0.0671,0.0679,-0.3523,0.199,241,88,0.37,88,0.3651,0.5341,-14522.82,-0.0726,-0.0735,0.000656,-0.001035,131899.12,0.001691,0,0.1415,"['2025-09-08', '2026-09-04']",1.0,corr,0.1,2.0,0.006,0.012,1,60,False,0.0,-1.0,-99.0,False
0.067,0.0679,-0.3386,0.205,241,142,0.59,142,0.5892,0.4859,-14530.06,-0.0727,-0.0735,0.000785,-0.000906,138153.73,0.001691,0,0.1415,"['2025-09-08', '2026-09-04']",0.6282,obv,0.1,1.0,0.015,0.012,1,60,False,0.0,0.0,-99.0,True
0.0669,0.0678,-0.3319,0.198,241,126,0.52,126,0.5228,0.5397,-14552.13,-0.0728,-0.0736,0.000774,-0.000917,138204.14,0.001691,0,0.1415,"['2025-09-08', '2026-09-04']",0.3312,corr,0.3,1.0,0.006,0.008,1,60,True,0.3,0.0,-99.0,True
0.0669,0.0678,-0.3522,0.204,241,141,0.59,126,0.5228,0.4397,-14549.8,-0.0727,-0.0736,-6.1e-05,-0.001751,61958.15,0.001691,0,0.1415,"['2025-09-08', '2026-09-04']",0.1284,corr,0.1,1.0,0.01,0.012,2,60,True,0.0,-0.005,-0.3,True
0.067,0.0678,-0.3389,0.199,241,106,0.44,85,0.3527,0.4151,-14546.35,-0.0727,-0.0736,-0.000527,-0.002218,60994.5,0.001691,0,0.1415,"['2025-09-08', '2026-09-04']",0.2307,corr,0.1,2.0,0.006,0.008,2,30,False,0.4,-1.0,-99.0,True
