param_id,signal,gate,min_breadth,min_day_ret,min_vol_z,annual_return,t_annual,max_drawdown,sharpe,n_trades,coverage,gross_edge,net_edge,buyhold_annual
corr|0.1|1.0|0.015|0.008|1|60|False,corr,无门控,0.0,-1.0,-99.0,-0.0476,-0.1888,-0.3834,-0.13,192,0.7967,0.000332,-0.001359,0.1415
corr|0.1|1.0|0.015|0.008|1|60|False,corr,宽度≥0.30,0.3,-1.0,-99.0,-0.033,-0.1743,-0.3864,-0.092,165,0.6846,0.000272,-0.001419,0.1415
corr|0.1|1.0|0.015|0.008|1|60|False,corr,宽度≥0.40,0.4,-1.0,-99.0,-0.0387,-0.1799,-0.395,-0.11,121,0.5021,-0.000324,-0.002014,0.1415
corr|0.1|1.0|0.015|0.008|1|60|False,corr,大盘≥0,0.0,0.0,-99.0,0.0906,-0.0508,-0.3179,0.266,130,0.5394,0.001047,-0.000644,0.1415
corr|0.1|1.0|0.015|0.008|1|60|False,corr,大盘≥-0.5%,0.0,-0.005,-99.0,0.0005,-0.1408,-0.3527,0.001,169,0.7012,0.000443,-0.001247,0.1415
corr|0.1|1.0|0.015|0.008|1|60|False,corr,量能≥-0.8,0.0,-1.0,-0.8,-0.0133,-0.1546,-0.3905,-0.038,168,0.6971,0.000365,-0.001326,0.1415
corr|0.1|1.0|0.015|0.008|1|60|False,corr,量能≥-0.3,0.0,-1.0,-0.3,0.0211,-0.1202,-0.3586,0.06,47,0.195,-0.002123,-0.003814,0.1415
corr|0.1|1.0|0.015|0.008|1|60|False,corr,宽度0.30+大盘≥0,0.3,0.0,-99.0,0.0297,-0.1116,-0.3583,0.086,111,0.4606,0.000238,-0.001452,0.1415
corr|0.1|1.0|0.015|0.008|1|60|True,corr,无门控,0.0,-1.0,-99.0,-0.0742,-0.2153,-0.3697,-0.217,232,0.9627,0.000247,-0.001444,0.1415
corr|0.1|1.0|0.015|0.008|1|60|True,corr,宽度≥0.30,0.3,-1.0,-99.0,-0.0563,-0.1975,-0.3877,-0.163,226,0.9378,0.000311,-0.00138,0.1415
corr|0.1|1.0|0.015|0.008|1|60|True,corr,宽度≥0.40,0.4,-1.0,-99.0,0.0062,-0.1351,-0.3668,0.019,192,0.7967,0.000504,-0.001187,0.1415
corr|0.1|1.0|0.015|0.008|1|60|True,corr,大盘≥0,0.0,0.0,-99.0,0.0577,-0.0837,-0.3293,0.174,161,0.668,0.000879,-0.000812,0.1415
corr|0.1|1.0|0.015|0.008|1|60|True,corr,大盘≥-0.5%,0.0,-0.005,-99.0,-0.004,-0.1453,-0.3464,-0.012,211,0.8755,0.000685,-0.001006,0.1415
corr|0.1|1.0|0.015|0.008|1|60|True,corr,量能≥-0.8,0.0,-1.0,-0.8,-0.0762,-0.2173,-0.3783,-0.217,226,0.9378,0.000148,-0.001543,0.1415
corr|0.1|1.0|0.015|0.008|1|60|True,corr,量能≥-0.3,0.0,-1.0,-0.3,0.0109,-0.1304,-0.3899,0.032,132,0.5477,0.000161,-0.00153,0.1415
corr|0.1|1.0|0.015|0.008|1|60|True,corr,宽度0.30+大盘≥0,0.3,0.0,-99.0,0.0407,-0.1007,-0.3455,0.12,152,0.6307,0.000706,-0.000985,0.1415
corr|0.1|1.0|0.015|0.008|2|30|False,corr,无门控,0.0,-1.0,-99.0,-0.0777,-0.2188,-0.4315,-0.205,437,0.9544,0.000165,-0.001526,0.1415
corr|0.1|1.0|0.015|0.008|2|30|False,corr,宽度≥0.30,0.3,-1.0,-99.0,-0.0876,-0.2287,-0.4073,-0.229,387,0.8963,-8.3e-05,-0.001773,0.1415
corr|0.1|1.0|0.015|0.008|2|30|False,corr,宽度≥0.40,0.4,-1.0,-99.0,-0.0785,-0.2196,-0.4117,-0.206,320,0.8091,-0.000395,-0.002086,0.1415
corr|0.1|1.0|0.015|0.008|2|30|False,corr,大盘≥0,0.0,0.0,-99.0,-0.0773,-0.2185,-0.4247,-0.212,328,0.7344,-0.000363,-0.002053,0.1415
corr|0.1|1.0|0.015|0.008|2|30|False,corr,大盘≥-0.5%,0.0,-0.005,-99.0,-0.0785,-0.2196,-0.4235,-0.207,395,0.8797,-4.7e-05,-0.001738,0.1415
corr|0.1|1.0|0.015|0.008|2|30|False,corr,量能≥-0.8,0.0,-1.0,-0.8,-0.1199,-0.261,-0.443,-0.316,405,0.9212,-0.000338,-0.002029,0.1415
corr|0.1|1.0|0.015|0.008|2|30|False,corr,量能≥-0.3,0.0,-1.0,-0.3,-0.061,-0.2022,-0.3904,-0.163,226,0.6846,-0.001155,-0.002846,0.1415
corr|0.1|1.0|0.015|0.008|2|30|False,corr,宽度0.30+大盘≥0,0.3,0.0,-99.0,-0.0743,-0.2155,-0.416,-0.198,304,0.7095,-0.000492,-0.002182,0.1415
corr|0.1|1.0|0.015|0.008|2|30|True,corr,无门控,0.0,-1.0,-99.0,-0.0879,-0.229,-0.4007,-0.248,465,0.9876,0.000141,-0.00155,0.1415
corr|0.1|1.0|0.015|0.008|2|30|True,corr,宽度≥0.30,0.3,-1.0,-99.0,-0.0967,-0.2378,-0.4205,-0.27,454,0.9793,-2e-05,-0.001711,0.1415
corr|0.1|1.0|0.015|0.008|2|30|True,corr,宽度≥0.40,0.4,-1.0,-99.0,0.059,-0.0824,-0.3516,0.177,374,0.9046,0.000925,-0.000766,0.1415
corr|0.1|1.0|0.015|0.008|2|30|True,corr,大盘≥0,0.0,0.0,-99.0,0.0102,-0.1311,-0.3538,0.03,327,0.7344,0.000487,-0.001204,0.1415
corr|0.1|1.0|0.015|0.008|2|30|True,corr,大盘≥-0.5%,0.0,-0.005,-99.0,-0.0688,-0.21,-0.3884,-0.195,413,0.9129,0.000101,-0.00159,0.1415
corr|0.1|1.0|0.015|0.008|2|30|True,corr,量能≥-0.8,0.0,-1.0,-0.8,0.0018,-0.1395,-0.3752,0.005,453,0.971,0.000704,-0.000987,0.1415
corr|0.1|1.0|0.015|0.008|2|30|True,corr,量能≥-0.3,0.0,-1.0,-0.3,0.0786,-0.0629,-0.3598,0.235,230,0.7054,0.000803,-0.000888,0.1415
corr|0.1|1.0|0.015|0.008|2|30|True,corr,宽度0.30+大盘≥0,0.3,0.0,-99.0,0.0283,-0.1131,-0.3514,0.084,311,0.7137,0.000558,-0.001132,0.1415
corr|0.1|1.0|0.015|0.008|2|60|False,corr,无门控,0.0,-1.0,-99.0,-0.0822,-0.2234,-0.4095,-0.216,438,0.9627,0.000158,-0.001532,0.1415
corr|0.1|1.0|0.015|0.008|2|60|False,corr,宽度≥0.30,0.3,-1.0,-99.0,-0.0813,-0.2224,-0.4063,-0.213,396,0.9253,7e-05,-0.00162,0.1415
corr|0.1|1.0|0.015|0.008|2|60|False,corr,宽度≥0.40,0.4,-1.0,-99.0,-0.0573,-0.1984,-0.3989,-0.152,320,0.8299,-0.000155,-0.001846,0.1415
corr|0.1|1.0|0.015|0.008|2|60|False,corr,大盘≥0,0.0,0.0,-99.0,-0.0826,-0.2237,-0.4122,-0.224,302,0.7012,-0.000534,-0.002224,0.1415
corr|0.1|1.0|0.015|0.008|2|60|False,corr,大盘≥-0.5%,0.0,-0.005,-99.0,-0.0769,-0.2181,-0.4063,-0.204,389,0.8921,1.1e-05,-0.001679,0.1415
corr|0.1|1.0|0.015|0.008|2|60|False,corr,量能≥-0.8,0.0,-1.0,-0.8,-0.0855,-0.2266,-0.4414,-0.225,414,0.9461,-8.5e-05,-0.001776,0.1415
corr|0.1|1.0|0.015|0.008|2|60|False,corr,量能≥-0.3,0.0,-1.0,-0.3,-0.0123,-0.1535,-0.3691,-0.034,186,0.6473,-0.000787,-0.002478,0.1415
corr|0.1|1.0|0.015|0.008|2|60|False,corr,宽度0.30+大盘≥0,0.3,0.0,-99.0,-0.0677,-0.2089,-0.4107,-0.183,281,0.6763,-0.000525,-0.002216,0.1415
corr|0.1|1.0|0.015|0.008|2|60|True,corr,无门控,0.0,-1.0,-99.0,-0.0549,-0.1961,-0.3906,-0.157,448,0.9793,0.000276,-0.001415,0.1415
corr|0.1|1.0|0.015|0.008|2|60|True,corr,宽度≥0.30,0.3,-1.0,-99.0,-0.0484,-0.1896,-0.4102,-0.138,424,0.9668,0.000198,-0.001493,0.1415
corr|0.1|1.0|0.015|0.008|2|60|True,corr,宽度≥0.40,0.4,-1.0,-99.0,0.0129,-0.1284,-0.3748,0.038,336,0.8589,0.000408,-0.001282,0.1415
corr|0.1|1.0|0.015|0.008|2|60|True,corr,大盘≥0,0.0,0.0,-99.0,0.0872,-0.0542,-0.3217,0.26,302,0.7054,0.001135,-0.000556,0.1415
corr|0.1|1.0|0.015|0.008|2|60|True,corr,大盘≥-0.5%,0.0,-0.005,-99.0,0.0055,-0.1358,-0.3626,0.016,395,0.9046,0.000565,-0.001126,0.1415
corr|0.1|1.0|0.015|0.008|2|60|True,corr,量能≥-0.8,0.0,-1.0,-0.8,-0.0135,-0.1548,-0.371,-0.039,419,0.9585,0.000523,-0.001168,0.1415
corr|0.1|1.0|0.015|0.008|2|60|True,corr,量能≥-0.3,0.0,-1.0,-0.3,0.0721,-0.0693,-0.3543,0.216,178,0.6515,0.000335,-0.001356,0.1415
corr|0.1|1.0|0.015|0.008|2|60|True,corr,宽度0.30+大盘≥0,0.3,0.0,-99.0,0.0753,-0.0661,-0.3317,0.224,282,0.6805,0.00094,-0.000751,0.1415
corr|0.1|1.0|0.015|0.012|1|30|False,corr,无门控,0.0,-1.0,-99.0,-0.0976,-0.2387,-0.4097,-0.263,205,0.8506,0.000131,-0.00156,0.1415
corr|0.1|1.0|0.015|0.012|1|30|False,corr,宽度≥0.30,0.3,-1.0,-99.0,-0.0791,-0.2203,-0.399,-0.214,182,0.7552,0.000127,-0.001564,0.1415
corr|0.1|1.0|0.015|0.012|1|30|False,corr,宽度≥0.40,0.4,-1.0,-99.0,-0.0682,-0.2093,-0.4071,-0.187,139,0.5768,-0.000355,-0.002046,0.1415
corr|0.1|1.0|0.015|0.012|1|30|False,corr,大盘≥0,0.0,0.0,-99.0,0.0222,-0.1192,-0.3586,0.063,140,0.5809,0.000442,-0.001249,0.1415
corr|0.1|1.0|0.015|0.012|1|30|False,corr,大盘≥-0.5%,0.0,-0.005,-99.0,-0.057,-0.1982,-0.3869,-0.157,182,0.7552,0.000161,-0.00153,0.1415
corr|0.1|1.0|0.015|0.012|1|30|False,corr,量能≥-0.8,0.0,-1.0,-0.8,-0.0245,-0.1657,-0.3951,-0.071,189,0.7842,0.000445,-0.001246,0.1415
corr|0.1|1.0|0.015|0.012|1|30|False,corr,量能≥-0.3,0.0,-1.0,-0.3,-0.009,-0.1503,-0.3687,-0.025,59,0.2448,-0.002023,-0.003714,0.1415
corr|0.1|1.0|0.015|0.012|1|30|False,corr,宽度0.30+大盘≥0,0.3,0.0,-99.0,-0.0213,-0.1626,-0.3803,-0.059,123,0.5104,-0.000117,-0.001808,0.1415
corr|0.1|1.0|0.015|0.012|1|30|True,corr,无门控,0.0,-1.0,-99.0,-0.0547,-0.1959,-0.3625,-0.16,236,0.9793,0.000419,-0.001272,0.1415
corr|0.1|1.0|0.015|0.012|1|30|True,corr,宽度≥0.30,0.3,-1.0,-99.0,0.0092,-0.1321,-0.3534,0.028,232,0.9627,0.000762,-0.000929,0.1415
corr|0.1|1.0|0.015|0.012|1|30|True,corr,宽度≥0.40,0.4,-1.0,-99.0,0.0326,-0.1088,-0.3446,0.1,205,0.8506,0.000722,-0.000969,0.1415
corr|0.1|1.0|0.015|0.012|1|30|True,corr,大盘≥0,0.0,0.0,-99.0,0.0009,-0.1404,-0.364,0.003,171,0.7095,0.000502,-0.001188,0.1415
corr|0.1|1.0|0.015|0.012|1|30|True,corr,大盘≥-0.5%,0.0,-0.005,-99.0,-0.0268,-0.1681,-0.365,-0.079,216,0.8963,0.000573,-0.001118,0.1415
corr|0.1|1.0|0.015|0.012|1|30|True,corr,量能≥-0.8,0.0,-1.0,-0.8,-0.0197,-0.161,-0.3724,-0.058,232,0.9627,0.000626,-0.001064,0.1415
corr|0.1|1.0|0.015|0.012|1|30|True,corr,量能≥-0.3,0.0,-1.0,-0.3,-0.0078,-0.1491,-0.4086,-0.022,148,0.6141,0.000259,-0.001432,0.1415
corr|0.1|1.0|0.015|0.012|1|30|True,corr,宽度0.30+大盘≥0,0.3,0.0,-99.0,0.009,-0.1324,-0.3672,0.026,164,0.6805,0.000559,-0.001132,0.1415
corr|0.1|1.0|0.015|0.012|1|60|False,corr,无门控,0.0,-1.0,-99.0,-0.037,-0.1782,-0.3499,-0.103,192,0.7967,0.000474,-0.001216,0.1415
corr|0.1|1.0|0.015|0.012|1|60|False,corr,宽度≥0.30,0.3,-1.0,-99.0,-0.0246,-0.1659,-0.3556,-0.068,165,0.6846,0.000463,-0.001227,0.1415
corr|0.1|1.0|0.015|0.012|1|60|False,corr,宽度≥0.40,0.4,-1.0,-99.0,-0.0714,-0.2126,-0.4012,-0.197,121,0.5021,-0.000564,-0.002255,0.1415
corr|0.1|1.0|0.015|0.012|1|60|False,corr,大盘≥0,0.0,0.0,-99.0,0.1271,-0.0144,-0.2948,0.38,130,0.5394,0.001507,-0.000184,0.1415
corr|0.1|1.0|0.015|0.012|1|60|False,corr,大盘≥-0.5%,0.0,-0.005,-99.0,0.0348,-0.1066,-0.3102,0.1,169,0.7012,0.000763,-0.000928,0.1415
corr|0.1|1.0|0.015|0.012|1|60|False,corr,量能≥-0.8,0.0,-1.0,-0.8,-0.0149,-0.1562,-0.3797,-0.043,168,0.6971,0.000364,-0.001327,0.1415
corr|0.1|1.0|0.015|0.012|1|60|False,corr,量能≥-0.3,0.0,-1.0,-0.3,0.0433,-0.0981,-0.3491,0.127,47,0.195,-0.001273,-0.002964,0.1415
corr|0.1|1.0|0.015|0.012|1|60|False,corr,宽度0.30+大盘≥0,0.3,0.0,-99.0,0.0519,-0.0895,-0.3373,0.15,111,0.4606,0.000566,-0.001125,0.1415
corr|0.1|1.0|0.015|0.012|1|60|True,corr,无门控,0.0,-1.0,-99.0,-0.0325,-0.1737,-0.3472,-0.097,232,0.9627,0.000455,-0.001236,0.1415
corr|0.1|1.0|0.015|0.012|1|60|True,corr,宽度≥0.30,0.3,-1.0,-99.0,0.0266,-0.1148,-0.344,0.08,226,0.9378,0.000783,-0.000908,0.1415
corr|0.1|1.0|0.015|0.012|1|60|True,corr,宽度≥0.40,0.4,-1.0,-99.0,0.0273,-0.114,-0.3577,0.083,192,0.7967,0.000634,-0.001056,0.1415
corr|0.1|1.0|0.015|0.012|1|60|True,corr,大盘≥0,0.0,0.0,-99.0,0.0472,-0.0942,-0.3318,0.14,161,0.668,0.000704,-0.000986,0.1415
corr|0.1|1.0|0.015|0.012|1|60|True,corr,大盘≥-0.5%,0.0,-0.005,-99.0,-0.0103,-0.1516,-0.3481,-0.03,211,0.8755,0.000546,-0.001144,0.1415
corr|0.1|1.0|0.015|0.012|1|60|True,corr,量能≥-0.8,0.0,-1.0,-0.8,-0.0751,-0.2163,-0.3851,-0.216,226,0.9378,0.000197,-0.001494,0.1415
corr|0.1|1.0|0.015|0.012|1|60|True,corr,量能≥-0.3,0.0,-1.0,-0.3,-0.0128,-0.1541,-0.4034,-0.037,132,0.5477,-6.1e-05,-0.001752,0.1415
corr|0.1|1.0|0.015|0.012|1|60|True,corr,宽度0.30+大盘≥0,0.3,0.0,-99.0,0.0719,-0.0695,-0.3213,0.214,152,0.6307,0.000856,-0.000835,0.1415
corr|0.1|1.0|0.015|0.012|2|30|False,corr,无门控,0.0,-1.0,-99.0,-0.0663,-0.2075,-0.4087,-0.174,452,0.971,0.000255,-0.001435,0.1415
corr|0.1|1.0|0.015|0.012|2|30|False,corr,宽度≥0.30,0.3,-1.0,-99.0,-0.0823,-0.2235,-0.403,-0.215,403,0.9212,5.4e-05,-0.001637,0.1415
corr|0.1|1.0|0.015|0.012|2|30|False,corr,宽度≥0.40,0.4,-1.0,-99.0,-0.0809,-0.222,-0.4059,-0.213,322,0.8174,-0.000372,-0.002063,0.1415
corr|0.1|1.0|0.015|0.012|2|30|False,corr,大盘≥0,0.0,0.0,-99.0,-0.0775,-0.2186,-0.4336,-0.21,327,0.7344,-0.000332,-0.002023,0.1415
corr|0.1|1.0|0.015|0.012|2|30|False,corr,大盘≥-0.5%,0.0,-0.005,-99.0,-0.0671,-0.2083,-0.4135,-0.177,397,0.8838,5.8e-05,-0.001633,0.1415
corr|0.1|1.0|0.015|0.012|2|30|False,corr,量能≥-0.8,0.0,-1.0,-0.8,-0.1239,-0.2649,-0.4312,-0.326,385,0.888,-0.000479,-0.00217,0.1415
corr|0.1|1.0|0.015|0.012|2|30|False,corr,量能≥-0.3,0.0,-1.0,-0.3,-0.0614,-0.2026,-0.3877,-0.165,219,0.6722,-0.00118,-0.002871,0.1415
corr|0.1|1.0|0.015|0.012|2|30|False,corr,宽度0.30+大盘≥0,0.3,0.0,-99.0,-0.0719,-0.213,-0.413,-0.192,301,0.7054,-0.000437,-0.002127,0.1415
corr|0.1|1.0|0.015|0.012|2|30|True,corr,无门控,0.0,-1.0,-99.0,-0.0775,-0.2187,-0.3918,-0.221,465,0.9876,0.000199,-0.001492,0.1415
corr|0.1|1.0|0.015|0.012|2|30|True,corr,宽度≥0.30,0.3,-1.0,-99.0,-0.0549,-0.1961,-0.3981,-0.157,454,0.9793,0.000251,-0.00144,0.1415
corr|0.1|1.0|0.015|0.012|2|30|True,corr,宽度≥0.40,0.4,-1.0,-99.0,0.0387,-0.1027,-0.3575,0.116,372,0.9046,0.000744,-0.000946,0.1415
corr|0.1|1.0|0.015|0.012|2|30|True,corr,大盘≥0,0.0,0.0,-99.0,0.0191,-0.1222,-0.3422,0.055,327,0.7344,0.000517,-0.001174,0.1415
corr|0.1|1.0|0.015|0.012|2|30|True,corr,大盘≥-0.5%,0.0,-0.005,-99.0,-0.0361,-0.1774,-0.3662,-0.104,412,0.9129,0.000333,-0.001358,0.1415
corr|0.1|1.0|0.015|0.012|2|30|True,corr,量能≥-0.8,0.0,-1.0,-0.8,-0.0001,-0.1414,-0.3653,-0.0,453,0.971,0.000693,-0.000998,0.1415
corr|0.1|1.0|0.015|0.012|2|30|True,corr,量能≥-0.3,0.0,-1.0,-0.3,0.0857,-0.0557,-0.3572,0.26,230,0.7054,0.000938,-0.000752,0.1415
corr|0.1|1.0|0.015|0.012|2|30|True,corr,宽度0.30+大盘≥0,0.3,0.0,-99.0,0.0454,-0.096,-0.3385,0.135,310,0.7137,0.00069,-0.001001,0.1415
corr|0.1|1.0|0.015|0.012|2|60|False,corr,无门控,0.0,-1.0,-99.0,-0.0758,-0.217,-0.4019,-0.2,443,0.971,0.00024,-0.00145,0.1415
corr|0.1|1.0|0.015|0.012|2|60|False,corr,宽度≥0.30,0.3,-1.0,-99.0,-0.0779,-0.2191,-0.3916,-0.206,407,0.9544,0.000172,-0.001519,0.1415
corr|0.1|1.0|0.015|0.012|2|60|False,corr,宽度≥0.40,0.4,-1.0,-99.0,-0.0624,-0.2036,-0.3973,-0.165,325,0.8465,-0.000147,-0.001838,0.1415
corr|0.1|1.0|0.015|0.012|2|60|False,corr,大盘≥0,0.0,0.0,-99.0,-0.0814,-0.2225,-0.4197,-0.22,297,0.7054,-0.000559,-0.00225,0.1415
corr|0.1|1.0|0.015|0.012|2|60|False,corr,大盘≥-0.5%,0.0,-0.005,-99.0,-0.079,-0.2201,-0.4042,-0.211,389,0.9004,1.7e-05,-0.001674,0.1415
corr|0.1|1.0|0.015|0.012|2|60|False,corr,量能≥-0.8,0.0,-1.0,-0.8,-0.1087,-0.2498,-0.4309,-0.285,397,0.9378,-0.000315,-0.002006,0.1415
corr|0.1|1.0|0.015|0.012|2|60|False,corr,量能≥-0.3,0.0,-1.0,-0.3,0.0271,-0.1143,-0.3526,0.076,181,0.6515,-0.000141,-0.001832,0.1415
corr|0.1|1.0|0.015|0.012|2|60|False,corr,宽度0.30+大盘≥0,0.3,0.0,-99.0,-0.0872,-0.2283,-0.4216,-0.235,276,0.668,-0.000762,-0.002452,0.1415
corr|0.1|1.0|0.015|0.012|2|60|True,corr,无门控,0.0,-1.0,-99.0,-0.0418,-0.1831,-0.3917,-0.12,446,0.9793,0.000339,-0.001352,0.1415
corr|0.1|1.0|0.015|0.012|2|60|True,corr,宽度≥0.30,0.3,-1.0,-99.0,-0.0251,-0.1664,-0.4044,-0.072,419,0.9668,0.000347,-0.001344,0.1415
corr|0.1|1.0|0.015|0.012|2|60|True,corr,宽度≥0.40,0.4,-1.0,-99.0,-0.019,-0.1602,-0.3923,-0.055,331,0.8589,0.00015,-0.001541,0.1415
corr|0.1|1.0|0.015|0.012|2|60|True,corr,大盘≥0,0.0,0.0,-99.0,0.0651,-0.0763,-0.3358,0.192,300,0.7054,0.000915,-0.000776,0.1415
corr|0.1|1.0|0.015|0.012|2|60|True,corr,大盘≥-0.5%,0.0,-0.005,-99.0,0.0025,-0.1388,-0.3682,0.007,391,0.9046,0.000546,-0.001145,0.1415
corr|0.1|1.0|0.015|0.012|2|60|True,corr,量能≥-0.8,0.0,-1.0,-0.8,-0.0481,-0.1893,-0.3864,-0.136,416,0.9585,0.000297,-0.001394,0.1415
corr|0.1|1.0|0.015|0.012|2|60|True,corr,量能≥-0.3,0.0,-1.0,-0.3,0.051,-0.0904,-0.3638,0.152,178,0.6515,-2.6e-05,-0.001717,0.1415
corr|0.1|1.0|0.015|0.012|2|60|True,corr,宽度0.30+大盘≥0,0.3,0.0,-99.0,0.0662,-0.0752,-0.3387,0.195,279,0.6805,0.00082,-0.000871,0.1415
corr|0.1|2.0|0.006|0.008|1|30|False,corr,无门控,0.0,-1.0,-99.0,0.0617,-0.0797,-0.3519,0.18,97,0.4025,0.000487,-0.001204,0.1415
corr|0.1|2.0|0.006|0.008|1|30|False,corr,宽度≥0.30,0.3,-1.0,-99.0,0.1079,-0.0336,-0.3256,0.326,52,0.2158,0.000625,-0.001066,0.1415
corr|0.1|2.0|0.006|0.008|1|30|False,corr,宽度≥0.40,0.4,-1.0,-99.0,0.1058,-0.0357,-0.3315,0.32,31,0.1286,-0.000268,-0.001959,0.1415
corr|0.1|2.0|0.006|0.008|1|30|False,corr,大盘≥0,0.0,0.0,-99.0,0.0737,-0.0677,-0.3497,0.219,62,0.2573,4.3e-05,-0.001648,0.1415
corr|0.1|2.0|0.006|0.008|1|30|False,corr,大盘≥-0.5%,0.0,-0.005,-99.0,0.0638,-0.0776,-0.3466,0.186,76,0.3154,7.8e-05,-0.001613,0.1415
corr|0.1|2.0|0.006|0.008|1|30|False,corr,量能≥-0.8,0.0,-1.0,-0.8,0.0884,-0.0531,-0.342,0.263,89,0.3693,0.000838,-0.000852,0.1415
corr|0.1|2.0|0.006|0.008|1|30|False,corr,量能≥-0.3,0.0,-1.0,-0.3,0.0901,-0.0514,-0.3345,0.268,35,0.1452,-0.000587,-0.002278,0.1415
corr|0.1|2.0|0.006|0.008|1|30|False,corr,宽度0.30+大盘≥0,0.3,0.0,-99.0,0.1043,-0.0371,-0.3375,0.315,35,0.1452,0.000141,-0.00155,0.1415
corr|0.1|2.0|0.006|0.008|1|30|True,corr,无门控,0.0,-1.0,-99.0,-0.0473,-0.1885,-0.4019,-0.136,210,0.8714,0.000368,-0.001323,0.1415
corr|0.1|2.0|0.006|0.008|1|30|True,corr,宽度≥0.30,0.3,-1.0,-99.0,-0.0734,-0.2146,-0.4351,-0.205,142,0.5892,-0.000558,-0.002248,0.1415
corr|0.1|2.0|0.006|0.008|1|30|True,corr,宽度≥0.40,0.4,-1.0,-99.0,0.0866,-0.0548,-0.3639,0.262,69,0.2863,0.000515,-0.001176,0.1415
corr|0.1|2.0|0.006|0.008|1|30|True,corr,大盘≥0,0.0,0.0,-99.0,0.0019,-0.1394,-0.3789,0.006,137,0.5685,0.000207,-0.001484,0.1415
corr|0.1|2.0|0.006|0.008|1|30|True,corr,大盘≥-0.5%,0.0,-0.005,-99.0,-0.0146,-0.1559,-0.3836,-0.042,178,0.7386,0.000367,-0.001323,0.1415
corr|0.1|2.0|0.006|0.008|1|30|True,corr,量能≥-0.8,0.0,-1.0,-0.8,-0.0612,-0.2024,-0.41,-0.173,201,0.834,0.000213,-0.001478,0.1415
corr|0.1|2.0|0.006|0.008|1|30|True,corr,量能≥-0.3,0.0,-1.0,-0.3,0.0645,-0.0769,-0.3653,0.192,106,0.4398,0.000746,-0.000945,0.1415
corr|0.1|2.0|0.006|0.008|1|30|True,corr,宽度0.30+大盘≥0,0.3,0.0,-99.0,0.0161,-0.1253,-0.3824,0.046,86,0.3568,-0.000472,-0.002163,0.1415
corr|0.1|2.0|0.006|0.008|1|60|False,corr,无门控,0.0,-1.0,-99.0,0.0864,-0.055,-0.3447,0.256,88,0.3651,0.00089,-0.000801,0.1415
corr|0.1|2.0|0.006|0.008|1|60|False,corr,宽度≥0.30,0.3,-1.0,-99.0,0.1208,-0.0207,-0.3255,0.367,42,0.1743,0.001003,-0.000688,0.1415
corr|0.1|2.0|0.006|0.008|1|60|False,corr,宽度≥0.40,0.4,-1.0,-99.0,0.1074,-0.0341,-0.3336,0.327,24,0.0996,-0.000503,-0.002193,0.1415
corr|0.1|2.0|0.006|0.008|1|60|False,corr,大盘≥0,0.0,0.0,-99.0,0.1151,-0.0264,-0.3315,0.352,56,0.2324,0.001022,-0.000669,0.1415
corr|0.1|2.0|0.006|0.008|1|60|False,corr,大盘≥-0.5%,0.0,-0.005,-99.0,0.0895,-0.052,-0.3396,0.265,69,0.2863,0.000581,-0.001109,0.1415
corr|0.1|2.0|0.006|0.008|1|60|False,corr,量能≥-0.8,0.0,-1.0,-0.8,0.1315,-0.01,-0.3282,0.4,79,0.3278,0.001629,-6.2e-05,0.1415
corr|0.1|2.0|0.006|0.008|1|60|False,corr,量能≥-0.3,0.0,-1.0,-0.3,0.0945,-0.047,-0.3334,0.281,31,0.1286,-0.000639,-0.002329,0.1415
corr|0.1|2.0|0.006|0.008|1|60|False,corr,宽度0.30+大盘≥0,0.3,0.0,-99.0,0.1275,-0.014,-0.3287,0.391,28,0.1162,0.001016,-0.000675,0.1415
corr|0.1|2.0|0.006|0.008|1|60|True,corr,无门控,0.0,-1.0,-99.0,-0.0727,-0.2139,-0.4067,-0.208,204,0.8465,0.000122,-0.001569,0.1415
corr|0.1|2.0|0.006|0.008|1|60|True,corr,宽度≥0.30,0.3,-1.0,-99.0,-0.0647,-0.2059,-0.4207,-0.182,136,0.5643,-0.000613,-0.002304,0.1415
corr|0.1|2.0|0.006|0.008|1|60|True,corr,宽度≥0.40,0.4,-1.0,-99.0,0.0943,-0.0472,-0.3607,0.286,62,0.2573,0.000503,-0.001188,0.1415
corr|0.1|2.0|0.006|0.008|1|60|True,corr,大盘≥0,0.0,0.0,-99.0,-0.0052,-0.1465,-0.3751,-0.015,129,0.5353,-3.2e-05,-0.001723,0.1415
corr|0.1|2.0|0.006|0.008|1|60|True,corr,大盘≥-0.5%,0.0,-0.005,-99.0,-0.0415,-0.1828,-0.3892,-0.119,172,0.7137,6e-05,-0.00163,0.1415
corr|0.1|2.0|0.006|0.008|1|60|True,corr,量能≥-0.8,0.0,-1.0,-0.8,-0.0968,-0.238,-0.4269,-0.27,191,0.7925,-0.00019,-0.00188,0.1415
corr|0.1|2.0|0.006|0.008|1|60|True,corr,量能≥-0.3,0.0,-1.0,-0.3,0.0541,-0.0873,-0.3691,0.161,95,0.3942,0.000428,-0.001262,0.1415
corr|0.1|2.0|0.006|0.008|1|60|True,corr,宽度0.30+大盘≥0,0.3,0.0,-99.0,0.0309,-0.1105,-0.371,0.089,81,0.3361,-0.000406,-0.002097,0.1415
corr|0.1|2.0|0.006|0.008|2|30|False,corr,无门控,0.0,-1.0,-99.0,-0.0603,-0.2015,-0.4129,-0.162,382,0.888,-1.6e-05,-0.001707,0.1415
