total_return,annual_return,max_drawdown,sharpe,trading_days,n_trades,trades_per_day,days_with_trade,coverage,win_rate,t_pnl,t_return,t_annual,gross_edge,net_edge,avg_trade_amount,effective_round_trip,n_unclosed,buyhold_annual,date_range,base_value,cash_value,ratio,signal,thr,vol_thr,take_profit,stop_loss,max_trades,hold_max,reverse
-0.0036,-0.0036,-0.3527,-0.012,241,187,0.78,187,0.7759,0.4652,-23481.18,-0.1174,-0.1188,0.00063,-0.001061,112798.94,0.001691,0,0.1153,"['2025-09-08', '2026-09-04']",80000,120000.0,0.4,corr,0.3,2.0,0.006,0.008,1,30,True
0.0155,0.0157,-0.3066,0.053,241,88,0.37,88,0.3651,0.4545,-19656.05,-0.0983,-0.0994,-0.000571,-0.002261,101757.02,0.001691,0,0.1153,"['2025-09-08', '2026-09-04']",80000,120000.0,0.4,corr,0.3,2.0,0.006,0.008,1,60,False
-0.0155,-0.0157,-0.3533,-0.054,241,178,0.74,178,0.7386,0.4944,-25866.5,-0.1293,-0.1308,0.000462,-0.001229,112556.47,0.001691,0,0.1153,"['2025-09-08', '2026-09-04']",80000,120000.0,0.4,corr,0.3,2.0,0.006,0.008,1,60,True
0.1479,0.1498,-0.4035,0.346,241,79,0.33,62,0.2573,0.443,-9193.02,-0.046,-0.0465,-9.4e-05,-0.001785,68220.82,0.001691,1,0.1153,"['2025-09-08', '2026-09-04']",80000,120000.0,0.4,corr,0.3,2.0,0.006,0.008,2,30,False
0.1042,0.1056,-0.4327,0.245,241,282,1.17,186,0.7718,0.4894,-18493.97,-0.0925,-0.0936,0.000858,-0.000833,75311.6,0.001691,1,0.1153,"['2025-09-08', '2026-09-04']",80000,120000.0,0.4,corr,0.3,2.0,0.006,0.008,2,30,True
0.1557,0.1578,-0.4007,0.369,241,77,0.32,62,0.2573,0.4935,-9045.55,-0.0452,-0.0458,-0.000147,-0.001838,67146.98,0.001691,1,0.1153,"['2025-09-08', '2026-09-04']",80000,120000.0,0.4,corr,0.3,2.0,0.006,0.008,2,60,False
0.1016,0.1029,-0.4345,0.238,241,251,1.04,177,0.7344,0.5179,-19019.52,-0.0951,-0.0962,0.000702,-0.000988,75284.82,0.001691,1,0.1153,"['2025-09-08', '2026-09-04']",80000,120000.0,0.4,corr,0.3,2.0,0.006,0.008,2,60,True
-0.0436,-0.0441,-0.4174,-0.112,241,352,1.46,192,0.7967,0.3807,-33450.58,-0.1673,-0.1691,-0.000772,-0.002557,37785.94,0.001785,1,0.1153,"['2025-09-08', '2026-09-04']",80000,120000.0,0.4,corr,0.3,2.0,0.006,0.008,4,30,False
0.0402,0.0407,-0.3857,0.111,241,360,1.49,192,0.7967,0.4778,-16551.63,-0.0828,-0.0837,0.000635,-0.00115,37735.11,0.001785,1,0.1153,"['2025-09-08', '2026-09-04']",80000,120000.0,0.4,corr,0.3,2.0,0.006,0.008,4,30,True
-0.012,-0.0122,-0.402,-0.032,241,296,1.23,182,0.7552,0.4459,-27135.36,-0.1357,-0.1372,-0.000677,-0.002461,37824.47,0.001784,1,0.1153,"['2025-09-08', '2026-09-04']",80000,120000.0,0.4,corr,0.3,2.0,0.006,0.008,4,60,False
0.0373,0.0377,-0.39,0.102,241,303,1.26,182,0.7552,0.495,-17336.7,-0.0867,-0.0877,0.000327,-0.001458,37785.62,0.001785,1,0.1153,"['2025-09-08', '2026-09-04']",80000,120000.0,0.4,corr,0.3,2.0,0.006,0.008,4,60,True
0.0173,0.0175,-0.3009,0.059,241,89,0.37,89,0.3693,0.4382,-19297.72,-0.0965,-0.0976,-0.000578,-0.002269,102195.76,0.001691,0,0.1153,"['2025-09-08', '2026-09-04']",80000,120000.0,0.4,corr,0.3,2.0,0.006,0.012,1,30,False
-0.0091,-0.0092,-0.3574,-0.031,241,187,0.78,187,0.7759,0.4759,-24589.93,-0.1229,-0.1244,0.000633,-0.001058,112802.58,0.001691,0,0.1153,"['2025-09-08', '2026-09-04']",80000,120000.0,0.4,corr,0.3,2.0,0.006,0.012,1,30,True
0.0174,0.0176,-0.3029,0.059,241,86,0.36,86,0.3568,0.4767,-19288.64,-0.0964,-0.0976,-0.000548,-0.002239,101596.76,0.001691,0,0.1153,"['2025-09-08', '2026-09-04']",80000,120000.0,0.4,corr,0.3,2.0,0.006,0.012,1,60,False
-0.0548,-0.0555,-0.3764,-0.184,241,177,0.73,177,0.7344,0.4972,-33723.14,-0.1686,-0.1705,0.000138,-0.001553,112684.07,0.001691,0,0.1153,"['2025-09-08', '2026-09-04']",80000,120000.0,0.4,corr,0.3,2.0,0.006,0.012,1,60,True
0.1509,0.1529,-0.4015,0.354,241,77,0.32,62,0.2573,0.4545,-8579.72,-0.0429,-0.0434,-2.9e-05,-0.001719,68335.94,0.001691,1,0.1153,"['2025-09-08', '2026-09-04']",80000,120000.0,0.4,corr,0.3,2.0,0.006,0.012,2,30,False
0.1076,0.109,-0.4308,0.252,241,282,1.17,186,0.7718,0.4965,-17811.26,-0.0891,-0.0901,0.00093,-0.00076,75309.17,0.001691,1,0.1153,"['2025-09-08', '2026-09-04']",80000,120000.0,0.4,corr,0.3,2.0,0.006,0.012,2,30,True
0.1633,0.1655,-0.4002,0.39,241,81,0.34,66,0.2739,0.5185,-9968.04,-0.0498,-0.0504,-0.0002,-0.001891,67271.81,0.001691,1,0.1153,"['2025-09-08', '2026-09-04']",80000,120000.0,0.4,corr,0.3,2.0,0.006,0.012,2,60,False
0.0993,0.1006,-0.4377,0.232,241,251,1.04,177,0.7344,0.5418,-19483.6,-0.0974,-0.0986,0.000755,-0.000936,75307.47,0.001691,1,0.1153,"['2025-09-08', '2026-09-04']",80000,120000.0,0.4,corr,0.3,2.0,0.006,0.012,2,60,True
-0.0332,-0.0336,-0.4116,-0.086,241,345,1.43,192,0.7967,0.3884,-31462.91,-0.1573,-0.1591,-0.000675,-0.002459,37766.29,0.001785,1,0.1153,"['2025-09-08', '2026-09-04']",80000,120000.0,0.4,corr,0.3,2.0,0.006,0.012,4,30,False
0.0335,0.034,-0.3875,0.092,241,356,1.48,192,0.7967,0.4747,-17881.66,-0.0894,-0.0905,0.000554,-0.001231,37751.61,0.001785,1,0.1153,"['2025-09-08', '2026-09-04']",80000,120000.0,0.4,corr,0.3,2.0,0.006,0.012,4,30,True
-0.0038,-0.0039,-0.3973,-0.01,241,279,1.16,182,0.7552,0.4767,-25578.88,-0.1279,-0.1294,-0.000654,-0.002438,37797.44,0.001785,1,0.1153,"['2025-09-08', '2026-09-04']",80000,120000.0,0.4,corr,0.3,2.0,0.006,0.012,4,60,False
0.0265,0.0268,-0.3947,0.072,241,297,1.23,182,0.7552,0.5084,-19489.12,-0.0974,-0.0986,0.000174,-0.001611,37850.36,0.001784,1,0.1153,"['2025-09-08', '2026-09-04']",80000,120000.0,0.4,corr,0.3,2.0,0.006,0.012,4,60,True
0.0251,0.0254,-0.3002,0.085,241,89,0.37,89,0.3693,0.3933,-17747.69,-0.0887,-0.0898,-0.000409,-0.0021,102086.5,0.001691,0,0.1153,"['2025-09-08', '2026-09-04']",80000,120000.0,0.4,corr,0.3,2.0,0.01,0.008,1,30,False
0.0245,0.0249,-0.3391,0.086,241,188,0.78,188,0.7801,0.4362,-17853.29,-0.0893,-0.0903,0.000922,-0.000769,112720.13,0.001691,0,0.1153,"['2025-09-08', '2026-09-04']",80000,120000.0,0.4,corr,0.3,2.0,0.01,0.008,1,30,True
0.0237,0.024,-0.3047,0.08,241,89,0.37,89,0.3693,0.4045,-18025.61,-0.0901,-0.0912,-0.000387,-0.002077,101668.67,0.001691,0,0.1153,"['2025-09-08', '2026-09-04']",80000,120000.0,0.4,corr,0.3,2.0,0.01,0.008,1,60,False
0.0335,0.0339,-0.3234,0.119,241,180,0.75,180,0.7469,0.4333,-16063.72,-0.0803,-0.0813,0.000951,-0.00074,112409.75,0.001691,0,0.1153,"['2025-09-08', '2026-09-04']",80000,120000.0,0.4,corr,0.3,2.0,0.01,0.008,1,60,True
0.1577,0.1598,-0.3979,0.369,241,77,0.32,61,0.2531,0.4286,-7222.99,-0.0361,-0.0366,0.000231,-0.001459,68389.84,0.001691,1,0.1153,"['2025-09-08', '2026-09-04']",80000,120000.0,0.4,corr,0.3,2.0,0.01,0.008,2,30,False
0.1343,0.136,-0.4218,0.319,241,275,1.14,186,0.7718,0.4582,-12484.33,-0.0624,-0.0632,0.001141,-0.00055,75300.93,0.001691,1,0.1153,"['2025-09-08', '2026-09-04']",80000,120000.0,0.4,corr,0.3,2.0,0.01,0.008,2,30,True
0.1717,0.174,-0.3858,0.41,241,93,0.39,71,0.2946,0.4624,-5851.04,-0.0293,-0.0296,0.000624,-0.001067,66344.3,0.001691,1,0.1153,"['2025-09-08', '2026-09-04']",80000,120000.0,0.4,corr,0.3,2.0,0.01,0.008,2,60,False
0.1577,0.1598,-0.4096,0.38,241,240,1.0,176,0.7303,0.4625,-7788.77,-0.0389,-0.0394,0.001287,-0.000404,75274.84,0.001691,1,0.1153,"['2025-09-08', '2026-09-04']",80000,120000.0,0.4,corr,0.3,2.0,0.01,0.008,2,60,True
-0.0444,-0.0449,-0.4163,-0.115,241,346,1.44,192,0.7967,0.3439,-33606.81,-0.168,-0.1699,-0.000831,-0.002616,37772.24,0.001785,1,0.1153,"['2025-09-08', '2026-09-04']",80000,120000.0,0.4,corr,0.3,2.0,0.01,0.008,4,30,False
0.0583,0.0591,-0.3748,0.162,241,343,1.42,192,0.7967,0.4373,-13121.37,-0.0656,-0.0664,0.000852,-0.000933,37764.63,0.001785,1,0.1153,"['2025-09-08', '2026-09-04']",80000,120000.0,0.4,corr,0.3,2.0,0.01,0.008,4,30,True
-0.0045,-0.0046,-0.3963,-0.012,241,287,1.19,182,0.7552,0.3833,-25632.94,-0.1282,-0.1297,-0.00062,-0.002405,37791.2,0.001785,1,0.1153,"['2025-09-08', '2026-09-04']",80000,120000.0,0.4,corr,0.3,2.0,0.01,0.008,4,60,False
0.0755,0.0765,-0.3688,0.212,241,284,1.18,182,0.7552,0.4401,-9682.83,-0.0484,-0.049,0.000955,-0.00083,37761.29,0.001785,1,0.1153,"['2025-09-08', '2026-09-04']",80000,120000.0,0.4,corr,0.3,2.0,0.01,0.008,4,60,True
0.0265,0.0268,-0.2966,0.09,241,95,0.39,95,0.3942,0.4105,-17469.84,-0.0873,-0.0884,-0.000274,-0.001965,102395.89,0.001691,0,0.1153,"['2025-09-08', '2026-09-04']",80000,120000.0,0.4,corr,0.3,2.0,0.01,0.012,1,30,False
0.0284,0.0288,-0.3437,0.099,241,187,0.78,187,0.7759,0.4492,-17081.55,-0.0854,-0.0864,0.00102,-0.000671,112768.35,0.001691,0,0.1153,"['2025-09-08', '2026-09-04']",80000,120000.0,0.4,corr,0.3,2.0,0.01,0.012,1,30,True
0.0341,0.0345,-0.2985,0.115,241,94,0.39,94,0.39,0.4362,-15950.17,-0.0798,-0.0807,-3.3e-05,-0.001724,101964.62,0.001691,0,0.1153,"['2025-09-08', '2026-09-04']",80000,120000.0,0.4,corr,0.3,2.0,0.01,0.012,1,60,False
0.0067,0.0068,-0.3423,0.023,241,178,0.74,178,0.7386,0.4438,-21429.06,-0.1071,-0.1084,0.000767,-0.000924,112532.99,0.001691,0,0.1153,"['2025-09-08', '2026-09-04']",80000,120000.0,0.4,corr,0.3,2.0,0.01,0.012,1,60,True
0.1633,0.1655,-0.3965,0.384,241,81,0.34,66,0.2739,0.4568,-6104.49,-0.0305,-0.0309,0.000508,-0.001182,68043.33,0.001691,1,0.1153,"['2025-09-08', '2026-09-04']",80000,120000.0,0.4,corr,0.3,2.0,0.01,0.012,2,30,False
0.1345,0.1363,-0.422,0.319,241,275,1.14,186,0.7718,0.4655,-12427.45,-0.0621,-0.0629,0.001175,-0.000515,75300.72,0.001691,1,0.1153,"['2025-09-08', '2026-09-04']",80000,120000.0,0.4,corr,0.3,2.0,0.01,0.012,2,30,True
0.1726,0.1749,-0.3894,0.414,241,100,0.41,75,0.3112,0.48,-8121.17,-0.0406,-0.0411,0.000379,-0.001312,66746.57,0.001691,1,0.1153,"['2025-09-08', '2026-09-04']",80000,120000.0,0.4,corr,0.3,2.0,0.01,0.012,2,60,False
0.1537,0.1558,-0.4132,0.37,241,239,0.99,177,0.7344,0.4895,-8591.5,-0.043,-0.0435,0.001347,-0.000344,75326.94,0.001691,1,0.1153,"['2025-09-08', '2026-09-04']",80000,120000.0,0.4,corr,0.3,2.0,0.01,0.012,2,60,True
-0.0351,-0.0356,-0.4114,-0.092,241,339,1.41,192,0.7967,0.351,-31846.36,-0.1592,-0.161,-0.000746,-0.002531,37751.96,0.001785,1,0.1153,"['2025-09-08', '2026-09-04']",80000,120000.0,0.4,corr,0.3,2.0,0.01,0.012,4,30,False
0.0498,0.0505,-0.3763,0.138,241,339,1.41,192,0.7967,0.4366,-14821.24,-0.0741,-0.075,0.000757,-0.001028,37783.49,0.001785,1,0.1153,"['2025-09-08', '2026-09-04']",80000,120000.0,0.4,corr,0.3,2.0,0.01,0.012,4,30,True
0.0095,0.0097,-0.3879,0.025,241,270,1.12,182,0.7552,0.4074,-22910.41,-0.1146,-0.1159,-0.000487,-0.002272,37757.38,0.001785,1,0.1153,"['2025-09-08', '2026-09-04']",80000,120000.0,0.4,corr,0.3,2.0,0.01,0.012,4,60,False
-0.0189,-0.0191,-0.3825,-0.053,241,276,1.15,182,0.7552,0.4565,-12772.04,-0.0639,-0.0646,0.000717,-0.001067,37812.05,0.001784,1,0.1153,"['2025-09-08', '2026-09-04']",80000,120000.0,0.4,corr,0.3,2.0,0.01,0.012,4,60,True
0.0399,0.0404,-0.2918,0.137,241,101,0.42,101,0.4191,0.3762,-14785.92,-0.0739,-0.0748,8.8e-05,-0.001602,102548.58,0.001691,0,0.1153,"['2025-09-08', '2026-09-04']",80000,120000.0,0.4,corr,0.3,2.0,0.015,0.008,1,30,False
0.028,0.0283,-0.3476,0.099,241,188,0.78,188,0.7801,0.4202,-17169.24,-0.0858,-0.0869,0.000959,-0.000732,112712.43,0.001691,0,0.1153,"['2025-09-08', '2026-09-04']",80000,120000.0,0.4,corr,0.3,2.0,0.015,0.008,1,30,True
0.0351,0.0356,-0.296,0.12,241,105,0.44,105,0.4357,0.4,-15736.67,-0.0787,-0.0796,0.000106,-0.001584,102557.58,0.001691,0,0.1153,"['2025-09-08', '2026-09-04']",80000,120000.0,0.4,corr,0.3,2.0,0.015,0.008,1,60,False
0.0263,0.0266,-0.3392,0.094,241,178,0.74,178,0.7386,0.4101,-17502.23,-0.0875,-0.0886,0.000849,-0.000842,112507.59,0.001691,0,0.1153,"['2025-09-08', '2026-09-04']",80000,120000.0,0.4,corr,0.3,2.0,0.015,0.008,1,60,True
0.1584,0.1605,-0.4004,0.372,241,78,0.32,61,0.2531,0.4231,-7094.41,-0.0355,-0.0359,0.000155,-0.001536,68260.13,0.001691,1,0.1153,"['2025-09-08', '2026-09-04']",80000,120000.0,0.4,corr,0.3,2.0,0.015,0.008,2,30,False
0.1163,0.1178,-0.4379,0.274,241,272,1.13,186,0.7718,0.4375,-16081.93,-0.0804,-0.0814,0.000969,-0.000722,75308.75,0.001691,1,0.1153,"['2025-09-08', '2026-09-04']",80000,120000.0,0.4,corr,0.3,2.0,0.015,0.008,2,30,True
0.1748,0.1771,-0.3835,0.415,241,90,0.37,71,0.2946,0.4444,-5236.56,-0.0262,-0.0265,0.000592,-0.001099,66383.34,0.001691,1,0.1153,"['2025-09-08', '2026-09-04']",80000,120000.0,0.4,corr,0.3,2.0,0.015,0.008,2,60,False
0.1395,0.1414,-0.419,0.335,241,234,0.97,176,0.7303,0.4231,-11432.02,-0.0572,-0.0579,0.001028,-0.000663,75071.44,0.001691,1,0.1153,"['2025-09-08', '2026-09-04']",80000,120000.0,0.4,corr,0.3,2.0,0.015,0.008,2,60,True
-0.0325,-0.0329,-0.412,-0.085,241,343,1.42,192,0.7967,0.3411,-31238.44,-0.1562,-0.158,-0.00068,-0.002465,37757.76,0.001785,1,0.1153,"['2025-09-08', '2026-09-04']",80000,120000.0,0.4,corr,0.3,2.0,0.015,0.008,4,30,False
-0.0314,-0.0318,-0.3945,-0.088,241,335,1.39,192,0.7967,0.4119,-15282.7,-0.0764,-0.0773,0.000638,-0.001147,37713.44,0.001785,1,0.1153,"['2025-09-08', '2026-09-04']",80000,120000.0,0.4,corr,0.3,2.0,0.015,0.008,4,30,True
0.013,0.0132,-0.3901,0.035,241,282,1.17,182,0.7552,0.3688,-22581.04,-0.1129,-0.1142,-0.000425,-0.00221,37752.79,0.001785,1,0.1153,"['2025-09-08', '2026-09-04']",80000,120000.0,0.4,corr,0.3,2.0,0.015,0.008,4,60,False
-0.014,-0.0141,-0.3847,-0.04,241,267,1.11,182,0.7552,0.4007,-11795.54,-0.059,-0.0597,0.000628,-0.001157,37602.09,0.001786,1,0.1153,"['2025-09-08', '2026-09-04']",80000,120000.0,0.4,corr,0.3,2.0,0.015,0.008,4,60,True
0.0391,0.0395,-0.2905,0.133,241,100,0.41,100,0.4149,0.38,-14952.39,-0.0748,-0.0757,4.1e-05,-0.001649,102543.03,0.001691,0,0.1153,"['2025-09-08', '2026-09-04']",80000,120000.0,0.4,corr,0.3,2.0,0.015,0.012,1,30,False
0.0344,0.0348,-0.3522,0.12,241,187,0.78,187,0.7759,0.4332,-15885.44,-0.0794,-0.0804,0.001084,-0.000606,112757.87,0.001691,0,0.1153,"['2025-09-08', '2026-09-04']",80000,120000.0,0.4,corr,0.3,2.0,0.015,0.012,1,30,True
0.0389,0.0394,-0.2919,0.132,241,100,0.41,100,0.4149,0.42,-14981.2,-0.0749,-0.0758,0.000135,-0.001556,102209.54,0.001691,0,0.1153,"['2025-09-08', '2026-09-04']",80000,120000.0,0.4,corr,0.3,2.0,0.015,0.012,1,60,False
-0.0083,-0.0084,-0.3596,-0.029,241,178,0.74,178,0.7386,0.4157,-24414.07,-0.1221,-0.1235,0.000588,-0.001103,112543.05,0.001691,0,0.1153,"['2025-09-08', '2026-09-04']",80000,120000.0,0.4,corr,0.3,2.0,0.015,0.012,1,60,True
0.169,0.1713,-0.3966,0.398,241,80,0.33,64,0.2656,0.45,-4967.91,-0.0248,-0.0251,0.00061,-0.00108,68048.87,0.001691,1,0.1153,"['2025-09-08', '2026-09-04']",80000,120000.0,0.4,corr,0.3,2.0,0.015,0.012,2,30,False
0.1174,0.119,-0.4373,0.276,241,272,1.13,186,0.7718,0.4449,-15854.36,-0.0793,-0.0802,0.001007,-0.000684,75307.91,0.001691,1,0.1153,"['2025-09-08', '2026-09-04']",80000,120000.0,0.4,corr,0.3,2.0,0.015,0.012,2,30,True
0.1756,0.178,-0.3856,0.419,241,98,0.41,74,0.3071,0.449,-7506.11,-0.0375,-0.038,0.000372,-0.001319,66795.9,0.001691,1,0.1153,"['2025-09-08', '2026-09-04']",80000,120000.0,0.4,corr,0.3,2.0,0.015,0.012,2,60,False
0.1338,0.1356,-0.4222,0.319,241,234,0.97,177,0.7344,0.4487,-12576.13,-0.0629,-0.0636,0.001035,-0.000656,75091.85,0.001691,1,0.1153,"['2025-09-08', '2026-09-04']",80000,120000.0,0.4,corr,0.3,2.0,0.015,0.012,2,60,True
-0.0218,-0.022,-0.407,-0.057,241,335,1.39,192,0.7967,0.3493,-29169.2,-0.1458,-0.1475,-0.000591,-0.002376,37764.87,0.001785,1,0.1153,"['2025-09-08', '2026-09-04']",80000,120000.0,0.4,corr,0.3,2.0,0.015,0.012,4,30,False
-0.0336,-0.034,-0.3923,-0.096,241,329,1.37,192,0.7967,0.4134,-16907.68,-0.0845,-0.0855,0.000546,-0.00124,37681.38,0.001785,1,0.1153,"['2025-09-08', '2026-09-04']",80000,120000.0,0.4,corr,0.3,2.0,0.015,0.012,4,30,True
0.0163,0.0165,-0.318,0.056,241,263,1.09,182,0.7552,0.3916,-19495.19,-0.0975,-0.0986,-0.000246,-0.002031,37712.25,0.001785,0,0.1153,"['2025-09-08', '2026-09-04']",80000,120000.0,0.4,corr,0.3,2.0,0.015,0.012,4,60,False
0.0336,0.034,-0.3183,0.119,241,260,1.08,182,0.7552,0.4115,-16049.09,-0.0802,-0.0812,0.000232,-0.001553,37696.38,0.001785,0,0.1153,"['2025-09-08', '2026-09-04']",80000,120000.0,0.4,corr,0.3,2.0,0.015,0.012,4,60,True
-0.0477,-0.0483,-0.3356,-0.163,241,219,0.91,219,0.9087,0.5114,-32301.27,-0.1615,-0.1633,0.000226,-0.001465,112083.39,0.001691,0,0.1153,"['2025-09-08', '2026-09-04']",80000,120000.0,0.4,obv,0.1,1.0,0.006,0.008,1,30,False
-0.0111,-0.0112,-0.3386,-0.038,241,207,0.86,207,0.8589,0.5411,-24985.12,-0.1249,-0.1264,0.000734,-0.000957,110822.7,0.001691,0,0.1153,"['2025-09-08', '2026-09-04']",80000,120000.0,0.4,obv,0.1,1.0,0.006,0.008,1,30,True
-0.0627,-0.0634,-0.3362,-0.211,241,209,0.87,209,0.8672,0.5263,-35300.66,-0.1765,-0.1785,1.8e-05,-0.001672,111709.05,0.001691,0,0.1153,"['2025-09-08', '2026-09-04']",80000,120000.0,0.4,obv,0.1,1.0,0.006,0.008,1,60,False
0.0175,0.0177,-0.3231,0.061,241,203,0.84,203,0.8423,0.5714,-19261.14,-0.0963,-0.0974,0.000985,-0.000706,110726.88,0.001691,0,0.1153,"['2025-09-08', '2026-09-04']",80000,120000.0,0.4,obv,0.1,1.0,0.006,0.008,1,60,True
-0.0117,-0.0119,-0.459,-0.026,241,377,1.56,215,0.8921,0.496,-40995.39,-0.205,-0.2072,0.000167,-0.001523,74858.11,0.001691,1,0.1153,"['2025-09-08', '2026-09-04']",80000,120000.0,0.4,obv,0.1,1.0,0.006,0.008,2,30,False
0.0327,0.0332,-0.4572,0.074,241,353,1.46,204,0.8465,0.5014,-32161.22,-0.1608,-0.1626,0.000538,-0.001153,73614.56,0.001691,1,0.1153,"['2025-09-08', '2026-09-04']",80000,120000.0,0.4,obv,0.1,1.0,0.006,0.008,2,30,True
-0.0085,-0.0086,-0.4499,-0.019,241,343,1.42,206,0.8548,0.5131,-40354.42,-0.2018,-0.204,1.9e-05,-0.001671,74417.56,0.001691,1,0.1153,"['2025-09-08', '2026-09-04']",80000,120000.0,0.4,obv,0.1,1.0,0.006,0.008,2,60,False
0.0777,0.0787,-0.4393,0.179,241,316,1.31,199,0.8257,0.538,-23165.67,-0.1158,-0.1172,0.000744,-0.000947,73372.95,0.001691,1,0.1153,"['2025-09-08', '2026-09-04']",80000,120000.0,0.4,obv,0.1,1.0,0.006,0.008,2,60,True
-0.1343,-0.1358,-0.4489,-0.334,241,772,3.2,234,0.971,0.4404,-57558.59,-0.2878,-0.2908,-0.00018,-0.001968,37340.89,0.001788,1,0.1153,"['2025-09-08', '2026-09-04']",80000,120000.0,0.4,obv,0.1,1.0,0.006,0.008,4,30,False
-0.0825,-0.0835,-0.4533,-0.212,241,771,3.2,234,0.971,0.4553,-47199.2,-0.236,-0.2386,0.000188,-0.001599,37355.75,0.001788,1,0.1153,"['2025-09-08', '2026-09-04']",80000,120000.0,0.4,obv,0.1,1.0,0.006,0.008,4,30,True
-0.097,-0.0981,-0.4253,-0.244,241,655,2.72,230,0.9544,0.4931,-48620.96,-0.2431,-0.2457,-0.000181,-0.001969,37293.05,0.001788,1,0.1153,"['2025-09-08', '2026-09-04']",80000,120000.0,0.4,obv,0.1,1.0,0.006,0.008,4,60,False
-0.0498,-0.0505,-0.4357,-0.13,241,661,2.74,230,0.9544,0.4992,-40561.5,-0.2028,-0.2051,0.000203,-0.001585,37297.35,0.001788,1,0.1153,"['2025-09-08', '2026-09-04']",80000,120000.0,0.4,obv,0.1,1.0,0.006,0.008,4,60,True
-0.0643,-0.0651,-0.3323,-0.219,241,218,0.9,218,0.9046,0.5275,-35618.54,-0.1781,-0.1801,0.000115,-0.001575,112120.28,0.001691,0,0.1153,"['2025-09-08', '2026-09-04']",80000,120000.0,0.4,obv,0.1,1.0,0.006,0.012,1,30,False
-0.0317,-0.0321,-0.3462,-0.106,241,205,0.85,205,0.8506,0.561,-29098.71,-0.1455,-0.1472,0.000466,-0.001225,110989.95,0.001691,0,0.1153,"['2025-09-08', '2026-09-04']",80000,120000.0,0.4,obv,0.1,1.0,0.006,0.012,1,30,True
-0.0295,-0.0298,-0.323,-0.1,241,209,0.87,209,0.8672,0.5885,-28655.96,-0.1433,-0.1449,0.000385,-0.001306,111711.49,0.001691,0,0.1153,"['2025-09-08', '2026-09-04']",80000,120000.0,0.4,obv,0.1,1.0,0.006,0.012,1,60,False
0.0265,0.0268,-0.3124,0.091,241,204,0.85,204,0.8465,0.6078,-17469.53,-0.0873,-0.0884,0.001005,-0.000686,110671.12,0.001691,0,0.1153,"['2025-09-08', '2026-09-04']",80000,120000.0,0.4,obv,0.1,1.0,0.006,0.012,1,60,True
-0.02,-0.0203,-0.4569,-0.044,241,376,1.56,216,0.8963,0.5106,-42653.97,-0.2133,-0.2156,0.000147,-0.001544,74806.94,0.001691,1,0.1153,"['2025-09-08', '2026-09-04']",80000,120000.0,0.4,obv,0.1,1.0,0.006,0.012,2,30,False
0.0316,0.032,-0.4527,0.071,241,352,1.46,204,0.8465,0.5227,-32398.69,-0.162,-0.1638,0.000494,-0.001196,73650.07,0.001691,1,0.1153,"['2025-09-08', '2026-09-04']",80000,120000.0,0.4,obv,0.1,1.0,0.006,0.012,2,30,True
-0.0089,-0.009,-0.4494,-0.02,241,339,1.41,206,0.8548,0.5546,-40431.72,-0.2022,-0.2044,5.9e-05,-0.001631,74439.64,0.001691,1,0.1153,"['2025-09-08', '2026-09-04']",80000,120000.0,0.4,obv,0.1,1.0,0.006,0.012,2,60,False
0.0996,0.1009,-0.4244,0.231,241,315,1.31,199,0.8257,0.5746,-18795.22,-0.094,-0.0951,0.000905,-0.000785,73398.32,0.001691,1,0.1153,"['2025-09-08', '2026-09-04']",80000,120000.0,0.4,obv,0.1,1.0,0.006,0.012,2,60,True
-0.1194,-0.1208,-0.4339,-0.299,241,755,3.13,234,0.971,0.4517,-54592.75,-0.273,-0.2758,-0.000111,-0.001899,37329.4,0.001788,1,0.1153,"['2025-09-08', '2026-09-04']",80000,120000.0,0.4,obv,0.1,1.0,0.006,0.012,4,30,False
-0.0988,-0.0999,-0.4551,-0.25,241,766,3.18,234,0.971,0.4661,-50460.43,-0.2523,-0.255,5e-05,-0.001738,37345.48,0.001788,1,0.1153,"['2025-09-08', '2026-09-04']",80000,120000.0,0.4,obv,0.1,1.0,0.006,0.012,4,30,True
-0.0703,-0.0711,-0.4105,-0.18,241,607,2.52,230,0.9544,0.5272,-43276.74,-0.2164,-0.2188,-6e-05,-0.001847,37340.37,0.001788,1,0.1153,"['2025-09-08', '2026-09-04']",80000,120000.0,0.4,obv,0.1,1.0,0.006,0.012,4,60,False
-0.0516,-0.0522,-0.4277,-0.133,241,633,2.63,230,0.9544,0.5276,-40373.68,-0.2019,-0.2041,0.000162,-0.001626,37360.36,0.001788,1,0.1153,"['2025-09-08', '2026-09-04']",80000,120000.0,0.4,obv,0.1,1.0,0.006,0.012,4,60,True
-0.0489,-0.0495,-0.3538,-0.168,241,218,0.9,218,0.9046,0.4358,-32544.14,-0.1627,-0.1646,0.000203,-0.001488,112100.71,0.001691,0,0.1153,"['2025-09-08', '2026-09-04']",80000,120000.0,0.4,obv,0.1,1.0,0.01,0.008,1,30,False
-0.0662,-0.067,-0.3602,-0.224,241,205,0.85,205,0.8506,0.4634,-36011.99,-0.1801,-0.1821,0.000204,-0.001487,111024.89,0.001691,0,0.1153,"['2025-09-08', '2026-09-04']",80000,120000.0,0.4,obv,0.1,1.0,0.01,0.008,1,30,True
