variant,lookahead,param_id,signal,annual_return,t_annual,max_drawdown,sharpe,n_trades,win_rate,coverage,gross_edge,net_edge,buyhold_annual
只反T + 日内跌1%,False,obv|0.2|1.0|0.006|0.008|2|60,obv,0.0199,-0.1096,-0.3624,0.057,95,0.4105,0.2905,-0.001209,-0.003709,0.1297
只反T + 日内跌1%,False,obv|0.2|1.0|0.006|0.012|1|30,obv,-0.0179,-0.1473,-0.379,-0.051,83,0.4217,0.3444,-0.000115,-0.002615,0.1297
只反T + 日内跌1%,False,obv|0.2|1.0|0.006|0.012|1|60,obv,0.0038,-0.1257,-0.3726,0.011,70,0.5143,0.2905,-0.000122,-0.002622,0.1297
只反T + 日内跌1%,False,obv|0.2|1.0|0.006|0.012|2|30,obv,0.015,-0.1145,-0.3607,0.043,113,0.3628,0.3444,-0.000739,-0.003239,0.1297
只反T + 日内跌1%,False,obv|0.2|1.0|0.006|0.012|2|60,obv,0.0286,-0.1009,-0.3569,0.083,94,0.4468,0.2905,-0.000883,-0.003383,0.1297
只反T + 日内跌1%,False,obv|0.2|1.0|0.015|0.008|1|30,obv,-0.0311,-0.1605,-0.3887,-0.087,83,0.3494,0.3444,-0.000331,-0.002831,0.1297
只反T + 日内跌1%,False,obv|0.2|1.0|0.015|0.008|1|60,obv,-0.0236,-0.1531,-0.3867,-0.066,70,0.3571,0.2905,-0.000811,-0.003311,0.1297
只反T + 日内跌1%,False,obv|0.2|1.0|0.015|0.008|2|30,obv,0.0238,-0.1057,-0.3624,0.068,111,0.3243,0.3444,-0.000505,-0.003005,0.1297
只反T + 日内跌1%,False,obv|0.2|1.0|0.015|0.008|2|60,obv,0.0394,-0.0901,-0.3554,0.115,90,0.3444,0.2905,-0.000679,-0.003179,0.1297
只反T + 日内跌1%,False,obv|0.2|1.0|0.015|0.012|1|30,obv,-0.0089,-0.1384,-0.3763,-0.025,83,0.3614,0.3444,7.5e-05,-0.002425,0.1297
只反T + 日内跌1%,False,obv|0.2|1.0|0.015|0.012|1|60,obv,0.0149,-0.1146,-0.3715,0.043,70,0.4,0.2905,6.2e-05,-0.002438,0.1297
只反T + 日内跌1%,False,obv|0.2|1.0|0.015|0.012|2|30,obv,0.0252,-0.1043,-0.3586,0.073,111,0.3243,0.3444,-0.000433,-0.002933,0.1297
只反T + 日内跌1%,False,obv|0.2|1.0|0.015|0.012|2|60,obv,0.0535,-0.0761,-0.35,0.158,89,0.3933,0.2905,-0.000111,-0.002611,0.1297
只反T + 日内跌1%,False,obv|0.2|2.0|0.006|0.008|1|30,obv,-0.04,-0.1695,-0.3913,-0.112,83,0.4096,0.3444,-0.000521,-0.003021,0.1297
只反T + 日内跌1%,False,obv|0.2|2.0|0.006|0.008|1|60,obv,-0.0315,-0.161,-0.3877,-0.088,70,0.4714,0.2905,-0.000929,-0.003429,0.1297
只反T + 日内跌1%,False,obv|0.2|2.0|0.006|0.008|2|30,obv,0.015,-0.1145,-0.3647,0.043,113,0.3628,0.3444,-0.00076,-0.00326,0.1297
只反T + 日内跌1%,False,obv|0.2|2.0|0.006|0.008|2|60,obv,0.0199,-0.1096,-0.3624,0.057,95,0.4105,0.2905,-0.001209,-0.003709,0.1297
只反T + 日内跌1%,False,obv|0.2|2.0|0.006|0.012|1|30,obv,-0.0179,-0.1473,-0.379,-0.051,83,0.4217,0.3444,-0.000115,-0.002615,0.1297
只反T + 日内跌1%,False,obv|0.2|2.0|0.006|0.012|1|60,obv,0.0038,-0.1257,-0.3726,0.011,70,0.5143,0.2905,-0.000122,-0.002622,0.1297
只反T + 日内跌1%,False,obv|0.2|2.0|0.006|0.012|2|30,obv,0.015,-0.1145,-0.3607,0.043,113,0.3628,0.3444,-0.000739,-0.003239,0.1297
只反T + 日内跌1%,False,obv|0.2|2.0|0.006|0.012|2|60,obv,0.0286,-0.1009,-0.3569,0.083,94,0.4468,0.2905,-0.000883,-0.003383,0.1297
只反T + 日内跌1%,False,obv|0.2|2.0|0.015|0.008|1|30,obv,-0.0311,-0.1605,-0.3887,-0.087,83,0.3494,0.3444,-0.000331,-0.002831,0.1297
只反T + 日内跌1%,False,obv|0.2|2.0|0.015|0.008|1|60,obv,-0.0236,-0.1531,-0.3867,-0.066,70,0.3571,0.2905,-0.000811,-0.003311,0.1297
只反T + 日内跌1%,False,obv|0.2|2.0|0.015|0.008|2|30,obv,0.0238,-0.1057,-0.3624,0.068,111,0.3243,0.3444,-0.000505,-0.003005,0.1297
只反T + 日内跌1%,False,obv|0.2|2.0|0.015|0.008|2|60,obv,0.0394,-0.0901,-0.3554,0.115,90,0.3444,0.2905,-0.000679,-0.003179,0.1297
只反T + 日内跌1%,False,obv|0.2|2.0|0.015|0.012|1|30,obv,-0.0089,-0.1384,-0.3763,-0.025,83,0.3614,0.3444,7.5e-05,-0.002425,0.1297
只反T + 日内跌1%,False,obv|0.2|2.0|0.015|0.012|1|60,obv,0.0149,-0.1146,-0.3715,0.043,70,0.4,0.2905,6.2e-05,-0.002438,0.1297
只反T + 日内跌1%,False,obv|0.2|2.0|0.015|0.012|2|30,obv,0.0252,-0.1043,-0.3586,0.073,111,0.3243,0.3444,-0.000433,-0.002933,0.1297
只反T + 日内跌1%,False,obv|0.2|2.0|0.015|0.012|2|60,obv,0.0535,-0.0761,-0.35,0.158,89,0.3933,0.2905,-0.000111,-0.002611,0.1297
只反T + 日内跌1%,False,obv|0.3|1.0|0.006|0.008|1|30,obv,-0.0033,-0.1327,-0.3725,-0.009,67,0.3881,0.278,-0.00056,-0.00306,0.1297
只反T + 日内跌1%,False,obv|0.3|1.0|0.006|0.008|1|60,obv,-0.0071,-0.1366,-0.3718,-0.02,54,0.4259,0.2241,-0.001421,-0.003921,0.1297
只反T + 日内跌1%,False,obv|0.3|1.0|0.006|0.008|2|30,obv,0.0335,-0.0961,-0.3547,0.097,90,0.3333,0.278,-0.000996,-0.003496,0.1297
只反T + 日内跌1%,False,obv|0.3|1.0|0.006|0.008|2|60,obv,0.0414,-0.0882,-0.3506,0.12,73,0.3973,0.2241,-0.001446,-0.003946,0.1297
只反T + 日内跌1%,False,obv|0.3|1.0|0.006|0.012|1|30,obv,0.0142,-0.1154,-0.3667,0.041,67,0.4179,0.278,-9.6e-05,-0.002596,0.1297
只反T + 日内跌1%,False,obv|0.3|1.0|0.006|0.012|1|60,obv,0.0214,-0.1081,-0.3592,0.063,54,0.4815,0.2241,-0.000537,-0.003037,0.1297
只反T + 日内跌1%,False,obv|0.3|1.0|0.006|0.012|2|30,obv,0.0431,-0.0864,-0.3491,0.125,89,0.3596,0.278,-0.000664,-0.003164,0.1297
只反T + 日内跌1%,False,obv|0.3|1.0|0.006|0.012|2|60,obv,0.0598,-0.0698,-0.3412,0.176,71,0.4648,0.2241,-0.000677,-0.003177,0.1297
只反T + 日内跌1%,False,obv|0.3|1.0|0.015|0.008|1|30,obv,0.0046,-0.1248,-0.3673,0.013,67,0.3433,0.278,-0.000346,-0.002846,0.1297
只反T + 日内跌1%,False,obv|0.3|1.0|0.015|0.008|1|60,obv,-0.0103,-0.1398,-0.3708,-0.029,54,0.2963,0.2241,-0.001534,-0.004034,0.1297
只反T + 日内跌1%,False,obv|0.3|1.0|0.015|0.008|2|30,obv,0.0359,-0.0937,-0.353,0.104,90,0.3,0.278,-0.000873,-0.003373,0.1297
只反T + 日内跌1%,False,obv|0.3|1.0|0.015|0.008|2|60,obv,0.0492,-0.0803,-0.3493,0.144,69,0.3043,0.2241,-0.001287,-0.003787,0.1297
只反T + 日内跌1%,False,obv|0.3|1.0|0.015|0.012|1|30,obv,0.0221,-0.1074,-0.3615,0.064,67,0.3731,0.278,0.000119,-0.002381,0.1297
只反T + 日内跌1%,False,obv|0.3|1.0|0.015|0.012|1|60,obv,0.0203,-0.1092,-0.3584,0.06,54,0.3519,0.2241,-0.000595,-0.003095,0.1297
只反T + 日内跌1%,False,obv|0.3|1.0|0.015|0.012|2|30,obv,0.0451,-0.0845,-0.3476,0.131,89,0.3258,0.278,-0.000558,-0.003058,0.1297
只反T + 日内跌1%,False,obv|0.3|1.0|0.015|0.012|2|60,obv,0.0686,-0.061,-0.3404,0.204,67,0.3731,0.2241,-0.000414,-0.002914,0.1297
只反T + 日内跌1%,False,obv|0.3|2.0|0.006|0.008|1|30,obv,-0.0033,-0.1327,-0.3725,-0.009,67,0.3881,0.278,-0.00056,-0.00306,0.1297
只反T + 日内跌1%,False,obv|0.3|2.0|0.006|0.008|1|60,obv,-0.0071,-0.1366,-0.3718,-0.02,54,0.4259,0.2241,-0.001421,-0.003921,0.1297
只反T + 日内跌1%,False,obv|0.3|2.0|0.006|0.008|2|30,obv,0.0335,-0.0961,-0.3547,0.097,90,0.3333,0.278,-0.000996,-0.003496,0.1297
只反T + 日内跌1%,False,obv|0.3|2.0|0.006|0.008|2|60,obv,0.0414,-0.0882,-0.3506,0.12,73,0.3973,0.2241,-0.001446,-0.003946,0.1297
只反T + 日内跌1%,False,obv|0.3|2.0|0.006|0.012|1|30,obv,0.0142,-0.1154,-0.3667,0.041,67,0.4179,0.278,-9.6e-05,-0.002596,0.1297
只反T + 日内跌1%,False,obv|0.3|2.0|0.006|0.012|1|60,obv,0.0214,-0.1081,-0.3592,0.063,54,0.4815,0.2241,-0.000537,-0.003037,0.1297
只反T + 日内跌1%,False,obv|0.3|2.0|0.006|0.012|2|30,obv,0.0431,-0.0864,-0.3491,0.125,89,0.3596,0.278,-0.000664,-0.003164,0.1297
只反T + 日内跌1%,False,obv|0.3|2.0|0.006|0.012|2|60,obv,0.0598,-0.0698,-0.3412,0.176,71,0.4648,0.2241,-0.000677,-0.003177,0.1297
只反T + 日内跌1%,False,obv|0.3|2.0|0.015|0.008|1|30,obv,0.0046,-0.1248,-0.3673,0.013,67,0.3433,0.278,-0.000346,-0.002846,0.1297
只反T + 日内跌1%,False,obv|0.3|2.0|0.015|0.008|1|60,obv,-0.0103,-0.1398,-0.3708,-0.029,54,0.2963,0.2241,-0.001534,-0.004034,0.1297
只反T + 日内跌1%,False,obv|0.3|2.0|0.015|0.008|2|30,obv,0.0359,-0.0937,-0.353,0.104,90,0.3,0.278,-0.000873,-0.003373,0.1297
只反T + 日内跌1%,False,obv|0.3|2.0|0.015|0.008|2|60,obv,0.0492,-0.0803,-0.3493,0.144,69,0.3043,0.2241,-0.001287,-0.003787,0.1297
只反T + 日内跌1%,False,obv|0.3|2.0|0.015|0.012|1|30,obv,0.0221,-0.1074,-0.3615,0.064,67,0.3731,0.278,0.000119,-0.002381,0.1297
只反T + 日内跌1%,False,obv|0.3|2.0|0.015|0.012|1|60,obv,0.0203,-0.1092,-0.3584,0.06,54,0.3519,0.2241,-0.000595,-0.003095,0.1297
只反T + 日内跌1%,False,obv|0.3|2.0|0.015|0.012|2|30,obv,0.0451,-0.0845,-0.3476,0.131,89,0.3258,0.278,-0.000558,-0.003058,0.1297
只反T + 日内跌1%,False,obv|0.3|2.0|0.015|0.012|2|60,obv,0.0686,-0.061,-0.3404,0.204,67,0.3731,0.2241,-0.000414,-0.002914,0.1297
只反T + 日内跌1%,False,pulse|0.003|1.0|0.006|0.008|1|30,pulse,0.0342,-0.0953,-0.3749,0.097,81,0.5309,0.3361,0.000802,-0.001698,0.1297
只反T + 日内跌1%,False,pulse|0.003|1.0|0.006|0.008|1|60,pulse,0.0418,-0.0878,-0.3737,0.118,68,0.5588,0.2822,0.000609,-0.001891,0.1297
只反T + 日内跌1%,False,pulse|0.003|1.0|0.006|0.008|2|30,pulse,0.0522,-0.0774,-0.3573,0.151,119,0.4874,0.3361,0.000417,-0.002083,0.1297
只反T + 日内跌1%,False,pulse|0.003|1.0|0.006|0.008|2|60,pulse,0.0553,-0.0743,-0.3578,0.16,99,0.4949,0.2822,7.7e-05,-0.002423,0.1297
只反T + 日内跌1%,False,pulse|0.003|1.0|0.006|0.012|1|30,pulse,0.0184,-0.1111,-0.3852,0.052,81,0.5309,0.3361,0.000557,-0.001943,0.1297
只反T + 日内跌1%,False,pulse|0.003|1.0|0.006|0.012|1|60,pulse,0.0444,-0.0851,-0.3801,0.126,68,0.5735,0.2822,0.000733,-0.001767,0.1297
只反T + 日内跌1%,False,pulse|0.003|1.0|0.006|0.012|2|30,pulse,0.049,-0.0806,-0.3615,0.142,118,0.5,0.3361,0.000408,-0.002092,0.1297
只反T + 日内跌1%,False,pulse|0.003|1.0|0.006|0.012|2|60,pulse,0.0508,-0.0787,-0.3619,0.147,96,0.5208,0.2822,-6.6e-05,-0.002566,0.1297
只反T + 日内跌1%,False,pulse|0.003|1.0|0.015|0.008|1|30,pulse,0.0364,-0.0932,-0.3747,0.102,81,0.4691,0.3361,0.000758,-0.001742,0.1297
只反T + 日内跌1%,False,pulse|0.003|1.0|0.015|0.008|1|60,pulse,0.0613,-0.0683,-0.3593,0.173,68,0.4412,0.2822,0.000914,-0.001586,0.1297
只反T + 日内跌1%,False,pulse|0.003|1.0|0.015|0.008|2|30,pulse,0.0485,-0.081,-0.3607,0.14,118,0.4153,0.3361,0.000278,-0.002222,0.1297
只反T + 日内跌1%,False,pulse|0.003|1.0|0.015|0.008|2|60,pulse,0.067,-0.0626,-0.3493,0.195,96,0.3854,0.2822,0.000293,-0.002207,0.1297
只反T + 日内跌1%,False,pulse|0.003|1.0|0.015|0.012|1|30,pulse,0.0237,-0.1059,-0.3843,0.066,81,0.4691,0.3361,0.000578,-0.001922,0.1297
只反T + 日内跌1%,False,pulse|0.003|1.0|0.015|0.012|1|60,pulse,0.0772,-0.0524,-0.3626,0.221,68,0.4706,0.2822,0.001365,-0.001135,0.1297
只反T + 日内跌1%,False,pulse|0.003|1.0|0.015|0.012|2|30,pulse,0.0484,-0.0811,-0.3634,0.14,117,0.4274,0.3361,0.000356,-0.002144,0.1297
只反T + 日内跌1%,False,pulse|0.003|1.0|0.015|0.012|2|60,pulse,0.0688,-0.0608,-0.3509,0.201,93,0.4194,0.2822,0.000385,-0.002115,0.1297
只反T + 日内跌1%,False,pulse|0.003|2.0|0.006|0.008|1|30,pulse,0.0685,-0.0611,-0.3413,0.197,57,0.5263,0.2365,0.000967,-0.001533,0.1297
只反T + 日内跌1%,False,pulse|0.003|2.0|0.006|0.008|1|60,pulse,0.0782,-0.0514,-0.3472,0.226,49,0.551,0.2033,0.00104,-0.00146,0.1297
只反T + 日内跌1%,False,pulse|0.003|2.0|0.006|0.008|2|30,pulse,0.0833,-0.0463,-0.3338,0.245,80,0.4875,0.2365,0.000656,-0.001844,0.1297
只反T + 日内跌1%,False,pulse|0.003|2.0|0.006|0.008|2|60,pulse,0.0912,-0.0385,-0.3365,0.27,63,0.4921,0.2033,0.000556,-0.001944,0.1297
只反T + 日内跌1%,False,pulse|0.003|2.0|0.006|0.012|1|30,pulse,0.0616,-0.068,-0.348,0.176,57,0.5263,0.2365,0.000853,-0.001647,0.1297
只反T + 日内跌1%,False,pulse|0.003|2.0|0.006|0.012|1|60,pulse,0.0735,-0.0561,-0.3505,0.211,49,0.551,0.2033,0.00096,-0.00154,0.1297
只反T + 日内跌1%,False,pulse|0.003|2.0|0.006|0.012|2|30,pulse,0.0822,-0.0474,-0.3341,0.241,79,0.481,0.2365,0.00062,-0.00188,0.1297
只反T + 日内跌1%,False,pulse|0.003|2.0|0.006|0.012|2|60,pulse,0.0898,-0.0399,-0.3358,0.265,62,0.4839,0.2033,0.000498,-0.002002,0.1297
只反T + 日内跌1%,False,pulse|0.003|2.0|0.015|0.008|1|30,pulse,0.0542,-0.0753,-0.3452,0.154,57,0.4737,0.2365,0.000494,-0.002006,0.1297
只反T + 日内跌1%,False,pulse|0.003|2.0|0.015|0.008|1|60,pulse,0.0967,-0.0329,-0.3288,0.28,49,0.4694,0.2033,0.001414,-0.001086,0.1297
只反T + 日内跌1%,False,pulse|0.003|2.0|0.015|0.008|2|30,pulse,0.083,-0.0466,-0.3324,0.245,79,0.443,0.2365,0.000548,-0.001952,0.1297
只反T + 日内跌1%,False,pulse|0.003|2.0|0.015|0.008|2|60,pulse,0.1034,-0.0263,-0.3256,0.307,62,0.4194,0.2033,0.00096,-0.00154,0.1297
只反T + 日内跌1%,False,pulse|0.003|2.0|0.015|0.012|1|30,pulse,0.0505,-0.079,-0.3512,0.143,57,0.4737,0.2365,0.000471,-0.002029,0.1297
只反T + 日内跌1%,False,pulse|0.003|2.0|0.015|0.012|1|60,pulse,0.1041,-0.0255,-0.3303,0.304,49,0.4898,0.2033,0.001752,-0.000748,0.1297
只反T + 日内跌1%,False,pulse|0.003|2.0|0.015|0.012|2|30,pulse,0.0802,-0.0494,-0.3345,0.235,78,0.4359,0.2365,0.000475,-0.002025,0.1297
只反T + 日内跌1%,False,pulse|0.003|2.0|0.015|0.012|2|60,pulse,0.1044,-0.0253,-0.3263,0.31,61,0.4262,0.2033,0.001115,-0.001385,0.1297
只反T + 日内跌1%,False,pulse|0.005|1.0|0.006|0.008|1|30,pulse,0.0434,-0.0862,-0.3739,0.124,65,0.5231,0.2697,0.000697,-0.001803,0.1297
只反T + 日内跌1%,False,pulse|0.005|1.0|0.006|0.008|1|60,pulse,0.043,-0.0866,-0.3788,0.122,59,0.5254,0.2448,0.000486,-0.002014,0.1297
只反T + 日内跌1%,False,pulse|0.005|1.0|0.006|0.008|2|30,pulse,0.0495,-0.08,-0.3608,0.144,92,0.4565,0.2697,-0.000177,-0.002677,0.1297
只反T + 日内跌1%,False,pulse|0.005|1.0|0.006|0.008|2|60,pulse,0.0552,-0.0744,-0.3617,0.16,77,0.4675,0.2448,-0.000451,-0.002951,0.1297
只反T + 日内跌1%,False,pulse|0.005|1.0|0.006|0.012|1|30,pulse,0.0302,-0.0994,-0.3825,0.086,65,0.5231,0.2697,0.000438,-0.002062,0.1297
只反T + 日内跌1%,False,pulse|0.005|1.0|0.006|0.012|1|60,pulse,0.0562,-0.0734,-0.3796,0.162,59,0.5424,0.2448,0.000929,-0.001571,0.1297
只反T + 日内跌1%,False,pulse|0.005|1.0|0.006|0.012|2|30,pulse,0.049,-0.0806,-0.3638,0.142,90,0.4556,0.2697,-0.000162,-0.002662,0.1297
只反T + 日内跌1%,False,pulse|0.005|1.0|0.006|0.012|2|60,pulse,0.0548,-0.0748,-0.3642,0.159,76,0.4737,0.2448,-0.000388,-0.002888,0.1297
只反T + 日内跌1%,False,pulse|0.005|1.0|0.015|0.008|1|30,pulse,0.0397,-0.0899,-0.3757,0.112,65,0.4462,0.2697,0.000567,-0.001933,0.1297
只反T + 日内跌1%,False,pulse|0.005|1.0|0.015|0.008|1|60,pulse,0.0367,-0.0929,-0.3784,0.103,59,0.4068,0.2448,0.000272,-0.002228,0.1297
只反T + 日内跌1%,False,pulse|0.005|1.0|0.015|0.008|2|30,pulse,0.0483,-0.0813,-0.3609,0.14,91,0.3846,0.2697,-0.000269,-0.002769,0.1297
只反T + 日内跌1%,False,pulse|0.005|1.0|0.015|0.008|2|60,pulse,0.0585,-0.0711,-0.3557,0.169,74,0.3649,0.2448,-0.000532,-0.003032,0.1297
只反T + 日内跌1%,False,pulse|0.005|1.0|0.015|0.012|1|30,pulse,0.0296,-0.0999,-0.3836,0.084,65,0.4462,0.2697,0.000389,-0.002111,0.1297
只反T + 日内跌1%,False,pulse|0.005|1.0|0.015|0.012|1|60,pulse,0.0631,-0.0665,-0.3759,0.181,59,0.4407,0.2448,0.001092,-0.001408,0.1297
只反T + 日内跌1%,False,pulse|0.005|1.0|0.015|0.012|2|30,pulse,0.0478,-0.0818,-0.3646,0.138,89,0.382,0.2697,-0.000238,-0.002738,0.1297
只反T + 日内跌1%,False,pulse|0.005|1.0|0.015|0.012|2|60,pulse,0.0614,-0.0682,-0.3588,0.179,73,0.3836,0.2448,-0.000252,-0.002752,0.1297
只反T + 日内跌1%,False,pulse|0.005|2.0|0.006|0.008|1|30,pulse,0.0897,-0.0399,-0.3393,0.263,46,0.5435,0.1909,0.001432,-0.001068,0.1297
只反T + 日内跌1%,False,pulse|0.005|2.0|0.006|0.008|1|60,pulse,0.0952,-0.0344,-0.3403,0.279,39,0.5641,0.1618,0.00154,-0.00096,0.1297
只反T + 日内跌1%,False,pulse|0.005|2.0|0.006|0.008|2|30,pulse,0.0967,-0.0329,-0.3331,0.287,58,0.5,0.1909,0.00085,-0.00165,0.1297
只反T + 日内跌1%,False,pulse|0.005|2.0|0.006|0.008|2|60,pulse,0.1033,-0.0264,-0.3312,0.308,46,0.5217,0.1618,0.000889,-0.001611,0.1297
只反T + 日内跌1%,False,pulse|0.005|2.0|0.006|0.012|1|30,pulse,0.0786,-0.051,-0.3464,0.228,46,0.5435,0.1909,0.001138,-0.001362,0.1297
只反T + 日内跌1%,False,pulse|0.005|2.0|0.006|0.012|1|60,pulse,0.091,-0.0386,-0.342,0.265,39,0.5641,0.1618,0.001474,-0.001026,0.1297
只反T + 日内跌1%,False,pulse|0.005|2.0|0.006|0.012|2|30,pulse,0.0929,-0.0367,-0.3351,0.275,57,0.4912,0.1909,0.000653,-0.001847,0.1297
只反T + 日内跌1%,False,pulse|0.005|2.0|0.006|0.012|2|60,pulse,0.1007,-0.029,-0.3308,0.299,45,0.5111,0.1618,0.000746,-0.001754,0.1297
只反T + 日内跌1%,False,pulse|0.005|2.0|0.015|0.008|1|30,pulse,0.077,-0.0526,-0.342,0.224,46,0.4783,0.1909,0.00088,-0.00162,0.1297
只反T + 日内跌1%,False,pulse|0.005|2.0|0.015|0.008|1|60,pulse,0.1005,-0.0291,-0.3311,0.293,39,0.4615,0.1618,0.001457,-0.001043,0.1297
只反T + 日内跌1%,False,pulse|0.005|2.0|0.015|0.008|2|30,pulse,0.0982,-0.0315,-0.3305,0.292,58,0.4483,0.1909,0.000826,-0.001674,0.1297
只反T + 日内跌1%,False,pulse|0.005|2.0|0.015|0.008|2|60,pulse,0.11,-0.0197,-0.3241,0.329,46,0.4348,0.1618,0.001056,-0.001444,0.1297
只反T + 日内跌1%,False,pulse|0.005|2.0|0.015|0.012|1|30,pulse,0.0691,-0.0605,-0.3484,0.2,46,0.4783,0.1909,0.0007,-0.0018,0.1297
只反T + 日内跌1%,False,pulse|0.005|2.0|0.015|0.012|1|60,pulse,0.1084,-0.0212,-0.331,0.319,39,0.4872,0.1618,0.001917,-0.000583,0.1297
只反T + 日内跌1%,False,pulse|0.005|2.0|0.015|0.012|2|30,pulse,0.0927,-0.037,-0.3343,0.274,57,0.4386,0.1909,0.000581,-0.001919,0.1297
只反T + 日内跌1%,False,pulse|0.005|2.0|0.015|0.012|2|60,pulse,0.1098,-0.0199,-0.325,0.328,45,0.4444,0.1618,0.001196,-0.001304,0.1297
只反T + 日内跌1%,False,pulse|0.01|1.0|0.006|0.008|1|30,pulse,0.0896,-0.04,-0.3425,0.264,31,0.4516,0.1286,0.000843,-0.001657,0.1297
只反T + 日内跌1%,False,pulse|0.01|1.0|0.006|0.008|1|60,pulse,0.09,-0.0397,-0.3413,0.264,27,0.4815,0.112,0.000617,-0.001883,0.1297
只反T + 日内跌1%,False,pulse|0.01|1.0|0.006|0.008|2|30,pulse,0.1018,-0.0278,-0.3379,0.302,42,0.4762,0.1286,0.000762,-0.001738,0.1297
只反T + 日内跌1%,False,pulse|0.01|1.0|0.006|0.008|2|60,pulse,0.0955,-0.0341,-0.34,0.282,35,0.4571,0.112,-0.000235,-0.002735,0.1297
只反T + 日内跌1%,False,pulse|0.01|1.0|0.006|0.012|1|30,pulse,0.0795,-0.0501,-0.3493,0.233,31,0.4516,0.1286,0.000442,-0.002058,0.1297
只反T + 日内跌1%,False,pulse|0.01|1.0|0.006|0.012|1|60,pulse,0.0984,-0.0312,-0.3408,0.29,27,0.4815,0.112,0.001269,-0.001231,0.1297
只反T + 日内跌1%,False,pulse|0.01|1.0|0.006|0.012|2|30,pulse,0.0959,-0.0338,-0.3419,0.283,41,0.4634,0.1286,0.000331,-0.002169,0.1297
只反T + 日内跌1%,False,pulse|0.01|1.0|0.006|0.012|2|60,pulse,0.0979,-0.0317,-0.341,0.289,34,0.4412,0.112,0.00012,-0.00238,0.1297
只反T + 日内跌1%,False,pulse|0.01|1.0|0.015|0.008|1|30,pulse,0.0875,-0.0421,-0.3452,0.257,31,0.3871,0.1286,0.000855,-0.001645,0.1297
只反T + 日内跌1%,False,pulse|0.01|1.0|0.015|0.008|1|60,pulse,0.0984,-0.0312,-0.3344,0.291,27,0.3704,0.112,0.001048,-0.001452,0.1297
只反T + 日内跌1%,False,pulse|0.01|1.0|0.015|0.008|2|30,pulse,0.1025,-0.0272,-0.3381,0.305,41,0.4146,0.1286,0.00088,-0.00162,0.1297
只反T + 日内跌1%,False,pulse|0.01|1.0|0.015|0.008|2|60,pulse,0.1027,-0.027,-0.3346,0.305,33,0.3636,0.112,0.000244,-0.002256,0.1297
只反T + 日内跌1%,False,pulse|0.01|1.0|0.015|0.012|1|30,pulse,0.0774,-0.0522,-0.3519,0.226,31,0.3871,0.1286,0.000455,-0.002045,0.1297
只反T + 日内跌1%,False,pulse|0.01|1.0|0.015|0.012|1|60,pulse,0.1069,-0.0228,-0.334,0.317,27,0.3704,0.112,0.0017,-0.0008,0.1297
只反T + 日内跌1%,False,pulse|0.01|1.0|0.015|0.012|2|30,pulse,0.0951,-0.0346,-0.343,0.281,40,0.4,0.1286,0.00035,-0.00215,0.1297
只反T + 日内跌1%,False,pulse|0.01|1.0|0.015|0.012|2|60,pulse,0.1023,-0.0274,-0.3376,0.303,32,0.3438,0.112,0.000407,-0.002093,0.1297
只反T + 日内跌1%,False,pulse|0.01|2.0|0.006|0.008|1|30,pulse,0.0817,-0.048,-0.3443,0.239,21,0.2857,0.0871,-0.000654,-0.003154,0.1297
只反T + 日内跌1%,False,pulse|0.01|2.0|0.006|0.008|1|60,pulse,0.1092,-0.0204,-0.3354,0.325,15,0.4667,0.0622,0.001084,-0.001416,0.1297
只反T + 日内跌1%,False,pulse|0.01|2.0|0.006|0.008|2|30,pulse,0.1107,-0.019,-0.3302,0.331,25,0.4,0.0871,0.000246,-0.002254,0.1297
只反T + 日内跌1%,False,pulse|0.01|2.0|0.006|0.008|2|60,pulse,0.1214,-0.0083,-0.3272,0.364,17,0.4706,0.0622,0.001421,-0.001079,0.1297
只反T + 日内跌1%,False,pulse|0.01|2.0|0.006|0.012|1|30,pulse,0.0695,-0.0601,-0.3525,0.202,21,0.2857,0.0871,-0.001346,-0.003846,0.1297
只反T + 日内跌1%,False,pulse|0.01|2.0|0.006|0.012|1|60,pulse,0.0997,-0.0299,-0.3417,0.294,15,0.4667,0.0622,0.000418,-0.002082,0.1297
只反T + 日内跌1%,False,pulse|0.01|2.0|0.006|0.012|2|30,pulse,0.1052,-0.0245,-0.3339,0.313,25,0.4,0.0871,-0.000336,-0.002836,0.1297
只反T + 日内跌1%,False,pulse|0.01|2.0|0.006|0.012|2|60,pulse,0.117,-0.0126,-0.3301,0.35,17,0.4706,0.0622,0.000834,-0.001666,0.1297
只反T + 日内跌1%,False,pulse|0.01|2.0|0.015|0.008|1|30,pulse,0.0817,-0.048,-0.3455,0.24,21,0.2857,0.0871,-0.000609,-0.003109,0.1297
只反T + 日内跌1%,False,pulse|0.01|2.0|0.015|0.008|1|60,pulse,0.1288,-0.0009,-0.3249,0.386,15,0.4667,0.0622,0.002927,0.000427,0.1297
只反T + 日内跌1%,False,pulse|0.01|2.0|0.015|0.008|2|30,pulse,0.1121,-0.0175,-0.3297,0.335,25,0.4,0.0871,0.000526,-0.001974,0.1297
只反T + 日内跌1%,False,pulse|0.01|2.0|0.015|0.008|2|60,pulse,0.1295,-0.0001,-0.3229,0.39,17,0.4706,0.0622,0.002921,0.000421,0.1297
只反T + 日内跌1%,False,pulse|0.01|2.0|0.015|0.012|1|30,pulse,0.0695,-0.0601,-0.3536,0.202,21,0.2857,0.0871,-0.001301,-0.003801,0.1297
